AGLT2	9.03	atlas	419743	2256381	2677643	20375121	24179131	2013-07-01	2013-07-31	2013-08-02 14:30:46	US-AGLT2	"AGLT2","AGLT2_CE_2","AGLT2_SL6"	07	2013
BNL-ATLAS	10.05	atlas	2316838	8882016	9633062	89264262	96812269	2013-07-01	2013-07-31	2013-08-02 14:30:46	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	07	2013
BU_ATLAS_Tier2	8.43	atlas	398987	846657	965717	7137324	8140997	2013-07-01	2013-07-31	2013-08-02 14:30:46	US-NET2	"NET2"	07	2013
CIT_CMS_T2	12.944	cms	155509	381827	639645	4942463	8279558	2013-07-01	2013-07-31	2013-08-02 14:30:46	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	07	2013
GLOW	9.632	cms	374082	1408676	1748628	13568350	16842759	2013-07-01	2013-07-31	2013-08-02 14:30:46	T2_US_Wisconsin	"GLOW","GLOW-CMS"	07	2013
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2013-07-01	2013-07-01	2013-08-02 14:30:46	BR-SP-SPRACE	"GridUNESP_CENTRAL"	07	2013
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2013-07-01	2013-07-01	2013-08-02 14:30:46	BR-SP-SPRACE	"GridUNESP_CENTRAL"	07	2013
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2013-07-01	2013-07-01	2013-08-02 14:30:46	BR-SP-SPRACE	"GridUNESP_CENTRAL"	07	2013
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2013-07-01	2013-07-01	2013-08-02 14:30:46	BR-SP-SPRACE	"GridUNESP_CENTRAL"	07	2013
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2013-07-01	2013-07-01	2013-08-02 14:30:46	BR-SP-SPRACE	"GridUNESP_CENTRAL"	07	2013
HU_ATLAS_Tier2	8.92	atlas	153923	1137138	1241383	10143265	11073137	2013-07-01	2013-07-31	2013-08-02 14:30:46	US-NET2	"HU_ATLAS_Tier2"	07	2013
