AGLT2	9.03	atlas	508807	2724369	3109901	24601044	28082398	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	10	2013
BNL-ATLAS	10.05	atlas	3925837	9081094	9847626	91264993	98968646	2013-10-01	2013-10-31	2013-11-14 09:04:02	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	10	2013
BU_ATLAS_Tier2	8.43	atlas	950646	1053179	1071839	8878297	9035607	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-NET2	"NET2"	10	2013
CIT_CMS_T2	12.944	cms	66362	222291	301576	2877334	3903610	2013-10-01	2013-10-31	2013-11-14 09:04:02	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	10	2013
GLOW	9.632	cms	350060	1192464	1579954	11485812	15218142	2013-10-01	2013-10-31	2013-11-14 09:04:02	T2_US_Wisconsin	"GLOW","GLOW-CMS"	10	2013
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2013
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2013
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2013
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2013
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2013
HU_ATLAS_Tier2	8.92	atlas	236805	1184432	1303184	10565127	11624402	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-NET2	"HU_ATLAS_Tier2","NET2_HU"	10	2013
LC-glcc	15.68	alice	70125	419970	543275	6585125	8518558	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-LLNL-ALICE	"LC-glcc"	10	2013
MIT_CMS	10.8	cms	262076	770117	966090	8317277	10433777	2013-10-01	2013-10-31	2013-11-14 09:04:02	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	10	2013
MWT2	8.5	atlas	1203973	3236333	3739582	27508840	31786457	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	10	2013
MWT2	8.5	cms	4685	26546	33966	225644	288712	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	10	2013
NERSC-PDSF	15.494	alice	224206	501368	704841	7768195	10920806	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-LBNL-ALICE	"NERSC-PDSF"	10	2013
Nebraska	10.412	atlas	12	0	0	0	0	2013-10-01	2013-10-01	2013-11-14 09:04:02	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	10	2013
Nebraska	10.412	cms	395364	1485357	1726970	15465504	17981220	2013-10-01	2013-10-31	2013-11-14 09:04:02	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	10	2013
OU_OCHEP_SWT2	9.02	atlas	115016	579879	610055	5230510	5502697	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-SWT2	"OU_OCHEP_SWT2"	10	2013
OU_OSCER_ATLAS	14.22	atlas	93437	110316	115291	1568695	1639438	2013-10-01	2013-10-31	2013-11-14 09:04:02	US-SWT2	"OU_OSCER_ATLAS"	10	2013
