AGLT2	usatlas	1966603	1284008	2728517	1497796	3182817	4	2011	2011-04-01	2011-04-30	2.125	2011-05-08 00:15:05
BNL_ATLAS_1	usatlas	5288916	2114989	6541661	2733970	8456169	4	2011	2011-04-01	2011-04-30	3.093	2011-05-08 00:15:04
BU_ATLAS_Tier2	usatlas	888112	255984	536286	294223	616397	4	2011	2011-04-01	2011-04-30	2.095	2011-05-08 00:15:06
CIT_CMS_T2	cms	147482	408817	1322933	491763	1591346	4	2011	2011-04-01	2011-04-30	3.236	2011-05-08 00:15:06
CIT_CMS_T2	usatlas	4	0	0	0	0	4	2011	2011-04-05	2011-04-10	3.236	2011-05-08 00:15:06
GLOW	cms	278977	755522	1819297	1352864	3257696	4	2011	2011-04-01	2011-04-30	2.408	2011-05-08 00:15:05
GLOW	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	2.408	2011-05-08 00:15:05
GridUNESP_CENTRAL	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	3.672	2011-05-08 00:15:04
HEPGRID_UERJ	cms	17325	12949	41383	15739	50302	4	2011	2011-04-06	2011-04-30	3.196	2011-05-08 00:15:06
HEPGRID_UERJ	usatlas	1	0	0	0	0	4	2011	2011-04-07	2011-04-07	3.196	2011-05-08 00:15:06
HU_ATLAS_Tier2	usatlas	319220	371681	824388	417756	926583	4	2011	2011-04-01	2011-04-30	2.218	2011-05-08 00:15:04
LC-glcc	alice	96014	271184	1063043	527748	2068773	4	2011	2011-04-01	2011-04-30	3.92	2011-05-08 00:15:04
MIT_CMS	cms	264018	761968	1426404	877788	1643219	4	2011	2011-04-01	2011-04-30	1.872	2011-05-08 00:15:04
MIT_CMS	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	1.872	2011-05-08 00:15:04
MWT2_IU	usatlas	99390	48918	106151	54385	118015	4	2011	2011-04-01	2011-04-30	2.17	2011-05-08 00:15:04
MWT2_UC	usatlas	558285	1679853	3658720	1867525	4067469	4	2011	2011-04-01	2011-04-30	2.178	2011-05-08 00:15:05
Nebraska	cms	279341	921121	2397677	1030334	2681959	4	2011	2011-04-01	2011-04-30	2.603	2011-05-08 00:15:05
Nebraska	usatlas	110487	0	0	2173	5657	4	2011	2011-04-01	2011-04-30	2.603	2011-05-08 00:15:05
NERSC-PDSF	alice	69025	61705	211032	265811	909074	4	2011	2011-04-01	2011-04-30	3.42	2011-05-08 00:15:03
OU_OCHEP_SWT2	usatlas	585421	337936	762045	404116	911282	4	2011	2011-04-01	2011-04-30	2.255	2011-05-08 00:15:03
Purdue-RCAC	cms	168169	439085	1330868	774098	2346290	4	2011	2011-04-01	2011-04-30	3.031	2011-05-08 00:15:05
Purdue-Rossmann	cms	67089	544627	1530401	554905	1559283	4	2011	2011-04-01	2011-04-30	2.81	2011-05-08 00:15:05
Purdue-Steele	cms	25528	204490	653550	234619	749842	4	2011	2011-04-01	2011-04-30	3.196	2011-05-08 00:15:04
SPRACE	cms	42264	17072	57532	38464	129625	4	2011	2011-04-01	2011-04-30	3.37	2011-05-08 00:15:03
SPRACE	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	3.37	2011-05-08 00:15:03
SWT2_CPB	usatlas	387635	464642	979000	519786	1095190	4	2011	2011-04-01	2011-04-30	2.107	2011-05-08 00:15:03
UCSDT2	cms	154085	661951	2191058	731536	2421384	4	2011	2011-04-01	2011-04-30	3.31	2011-05-08 00:15:03
UCSDT2	usatlas	4	0	0	0	0	4	2011	2011-04-05	2011-04-07	3.31	2011-05-08 00:15:03
UFlorida-HPC	cms	511910	1003328	2423036	1117326	2698341	4	2011	2011-04-01	2011-04-30	2.415	2011-05-08 00:15:03
UFlorida-HPC	usatlas	2	0	0	0	0	4	2011	2011-04-06	2011-04-09	2.415	2011-05-08 00:15:03
UFlorida-PG	cms	52329	219889	337530	245728	377193	4	2011	2011-04-01	2011-04-30	1.535	2011-05-08 00:15:04
UFlorida-PG	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	1.535	2011-05-08 00:15:04
USCMS-FNAL-WC1-CE	cms	427937	3744452	9608263	4159263	10672669	4	2011	2011-04-01	2011-04-30	2.566	2011-05-08 00:15:05
USCMS-FNAL-WC1-CE	usatlas	2	0	0	0	0	4	2011	2011-04-05	2011-04-07	2.566	2011-05-08 00:15:05
UTA_SWT2	usatlas	207005	356539	1001876	364571	1024444	4	2011	2011-04-01	2011-04-30	2.81	2011-05-08 00:15:03
WT2	usatlas	536763	360853	956260	420593	1114572	4	2011	2011-04-01	2011-04-30	2.65	2011-05-08 00:15:04
