AGLT2	usatlas	368733	340499	1065760	375855	1176426	2	2009	2009-02-01	2009-02-28	3.13	2009-03-15 00:15:08
BNL_ATLAS_1	usatlas	1689119	1005971	2315745	1466583	3376074	2	2009	2009-02-01	2009-02-28	2.302	2009-03-15 00:15:08
BU_ATLAS_Tier2	usatlas	543664	257875	521422	283178	572585	2	2009	2009-02-01	2009-02-28	2.022	2009-03-15 00:15:09
CIT_CMS_T2	cms	70149	207029	496456	255549	612807	2	2009	2009-02-01	2009-02-28	2.398	2009-03-15 00:15:09
CIT_CMS_T2	usatlas	147	0	0	1	3	2	2009	2009-02-01	2009-02-28	2.398	2009-03-15 00:15:09
GLOW	cms	126720	285647	523305	751011	1375852	2	2009	2009-02-01	2009-02-28	1.832	2009-03-15 00:15:08
GLOW	usatlas	379	1	2	176	323	2	2009	2009-02-01	2009-02-28	1.832	2009-03-15 00:15:08
IU_OSG	usatlas	85263	51670	108558	57264	120313	2	2009	2009-02-01	2009-02-28	2.101	2009-03-15 00:15:07
MIT_CMS	cms	66523	211457	395848	315803	591184	2	2009	2009-02-01	2009-02-28	1.872	2009-03-15 00:15:07
MIT_CMS	usatlas	555	1	1	36	67	2	2009	2009-02-01	2009-02-28	1.872	2009-03-15 00:15:07
MWT2_IU	usatlas	193845	269766	495290	289188	530949	2	2009	2009-02-01	2009-02-28	1.836	2009-03-15 00:15:08
MWT2_UC	usatlas	525541	469687	908844	536020	1037199	2	2009	2009-02-01	2009-02-28	1.935	2009-03-15 00:15:09
Nebraska	cms	168119	231016	468270	673710	1365611	2	2009	2009-02-01	2009-02-28	2.027	2009-03-15 00:15:08
Nebraska	usatlas	944	2	3	37	75	2	2009	2009-02-01	2009-02-28	2.027	2009-03-15 00:15:08
OU_OCHEP_SWT2	usatlas	185678	100921	241099	113329	270744	2	2009	2009-02-01	2009-02-28	2.389	2009-03-15 00:15:07
Purdue-RCAC	cms	112706	252458	727836	406676	1172448	2	2009	2009-02-01	2009-02-28	2.883	2009-03-15 00:15:08
Purdue-Steele	cms	17289	56773	181445	60252	192564	2	2009	2009-02-01	2009-02-28	3.196	2009-03-15 00:15:07
SWT2_CPB	usatlas	480187	336391	631407	360071	675853	2	2009	2009-02-01	2009-02-28	1.877	2009-03-15 00:15:07
UCSDT2	cms	150260	177493	509583	298164	856030	2	2009	2009-02-01	2009-02-28	2.871	2009-03-15 00:15:07
UCSDT2	usatlas	971	0	1	30	87	2	2009	2009-02-01	2009-02-28	2.871	2009-03-15 00:15:07
UC_ATLAS_MWT2	usatlas	62460	30059	38626	34293	44067	2	2009	2009-02-01	2009-02-22	1.285	2009-03-15 00:15:09
UFlorida-HPC	cms	31074	157236	239157	196913	299505	2	2009	2009-02-01	2009-02-28	1.521	2009-03-15 00:15:07
UFlorida-HPC	usatlas	487	10	15	114	174	2	2009	2009-02-01	2009-02-28	1.521	2009-03-15 00:15:07
UFlorida-IHEPA	cms	4540	15169	23073	17053	25937	2	2009	2009-02-01	2009-02-13	1.521	2009-03-15 00:15:09
UFlorida-IHEPA	usatlas	281	0	0	7	10	2	2009	2009-02-01	2009-02-13	1.521	2009-03-15 00:15:09
UFlorida-PG	cms	25268	20358	31249	34628	53153	2	2009	2009-02-01	2009-02-28	1.535	2009-03-15 00:15:07
UFlorida-PG	usatlas	517	1	1	198	305	2	2009	2009-02-01	2009-02-28	1.535	2009-03-15 00:15:07
USCMS-FNAL-WC1-CE	cms	505506	1862464	3369197	2698583	4881737	2	2009	2009-02-01	2009-02-28	1.809	2009-03-15 00:15:09
USCMS-FNAL-WC1-CE	usatlas	42	0	0	3	5	2	2009	2009-02-08	2009-02-28	1.809	2009-03-15 00:15:09
UTA_SWT2	usatlas	134347	137478	212129	145479	224474	2	2009	2009-02-01	2009-02-28	1.543	2009-03-15 00:15:07
WT2	usatlas	374374	424819	1024664	456519	1101123	2	2009	2009-02-01	2009-02-28	2.412	2009-03-15 00:15:08
