AGLT2	usatlas	1329293	2200730	4676551	2481124	5272389	12	2011	2011-12-01	2011-12-31	2.125	2012-01-08 00:15:04
BNL-ATLAS	ilc	11	0	1	2	8	12	2011	2011-12-14	2011-12-14	3.093	2012-01-08 00:15:55
BNL-ATLAS	usatlas	2224784	4798310	14841173	5594882	17304972	12	2011	2011-12-01	2011-12-31	3.093	2012-01-08 00:15:55
BU_ATLAS_Tier2	usatlas	299147	317163	664458	386702	810139	12	2011	2011-12-01	2011-12-31	2.095	2012-01-08 00:15:56
CIT_CMS_T2	cms	229123	655138	2120028	920395	2978386	12	2011	2011-12-01	2011-12-31	3.236	2012-01-08 00:15:56
FNAL_GPGRID_1	ilc	6570	2199	7307	2489	8269	12	2011	2011-12-01	2011-12-29	3.322	2012-01-08 00:15:59
GLOW	cms	409646	1596331	3843969	1784859	4297944	12	2011	2011-12-01	2011-12-31	2.408	2012-01-08 00:16:00
HU_ATLAS_Tier2	usatlas	222399	544632	1207994	653203	1448803	12	2011	2011-12-01	2011-12-31	2.218	2012-01-08 00:16:02
LC-glcc	alice	133338	660842	2590500	721752	2829268	12	2011	2011-12-01	2011-12-31	3.92	2012-01-08 00:16:03
MIT_CMS	cms	319413	1158537	2168789	1284901	2405324	12	2011	2011-12-01	2011-12-31	1.872	2012-01-08 00:16:03
MWT2	usatlas	627087	1920836	4183580	2214690	4823595	12	2011	2011-12-01	2011-12-31	2.178	2012-01-08 00:16:04
MWT2_UC	usatlas	8762	85853	186989	89787	195558	12	2011	2011-12-01	2011-12-02	2.178	2012-01-08 00:16:04
Nebraska	cms	274472	838229	2181901	957031	2491162	12	2011	2011-12-01	2011-12-31	2.603	2012-01-08 00:16:05
Nebraska	usatlas	223129	9	23	724	1885	12	2011	2011-12-03	2011-12-31	2.603	2012-01-08 00:16:05
NERSC-PDSF	alice	156232	332368	1156641	396664	1380390	12	2011	2011-12-01	2011-12-31	3.48	2012-01-08 00:16:05
OU_OCHEP_SWT2	usatlas	345957	422985	953830	478685	1079434	12	2011	2011-12-01	2011-12-31	2.255	2012-01-08 00:16:07
Purdue-Hansen	cms	29190	61430	133305	75266	163328	12	2011	2011-12-01	2011-12-31	2.17	2012-01-08 00:16:07
Purdue-RCAC	cms	267577	1083550	3284251	1496208	4535005	12	2011	2011-12-01	2011-12-31	3.031	2012-01-08 00:16:07
Purdue-Rossmann	cms	78473	654210	1838331	722739	2030897	12	2011	2011-12-01	2011-12-31	2.81	2012-01-08 00:16:09
Purdue-Steele	cms	18471	200805	641773	216442	691751	12	2011	2011-12-01	2011-12-31	3.196	2012-01-08 00:16:09
SPRACE	cms	62249	43304	145934	129954	437952	12	2011	2011-12-01	2011-12-22	3.37	2012-01-08 00:16:10
SWT2_CPB	ilc	54	0	1	10	21	12	2011	2011-12-15	2011-12-16	2.107	2012-01-08 00:16:11
SWT2_CPB	usatlas	279128	566057	1192682	647415	1364104	12	2011	2011-12-01	2011-12-31	2.107	2012-01-08 00:16:11
UCSDT2	cms	225265	1070519	3543420	1218409	4032925	12	2011	2011-12-01	2011-12-31	3.31	2012-01-08 00:16:11
UFlorida-HPC	cms	284037	1244370	3005159	1361215	3287330	12	2011	2011-12-01	2011-12-31	2.415	2012-01-08 00:16:14
UFlorida-PG	cms	63640	276458	424365	304298	467094	12	2011	2011-12-01	2011-12-31	1.535	2012-01-08 00:16:15
USCMS-FNAL-WC1	cms	400287	4176999	10718178	5378856	13802157	12	2011	2011-12-01	2011-12-31	2.566	2012-01-08 00:16:16
UTA_SWT2	ilc	156	1	3	25	71	12	2011	2011-12-16	2011-12-16	2.81	2012-01-08 00:16:16
UTA_SWT2	usatlas	147793	742297	2085856	764121	2147179	12	2011	2011-12-01	2011-12-31	2.81	2012-01-08 00:16:16
WT2	usatlas	812262	1440954	4067811	1617745	4566892	12	2011	2011-12-01	2011-12-31	2.823	2012-01-08 00:16:17
