AGLT2	atlas	985710	2893024	6147676	3115098	6619584	5	2012	2012-05-01	2012-05-30	2.125	2012-05-30 01:15:03
BNL-ATLAS	atlas	2072872	5093663	15754701	5789896	17908145	5	2012	2012-05-01	2012-05-30	3.093	2012-05-30 01:15:53
BU_ATLAS_Tier2	atlas	254791	842967	1766020	926667	1941368	5	2012	2012-05-01	2012-05-30	2.095	2012-05-30 01:15:57
CIT_CMS_T2	cms	208444	929483	3007803	1097334	3550976	5	2012	2012-05-01	2012-05-30	3.236	2012-05-30 01:15:57
GLOW	cms	260798	1489435	3586557	1721155	4144562	5	2012	2012-05-01	2012-05-30	2.408	2012-05-30 01:16:00
HU_ATLAS_Tier2	atlas	343166	994774	2206408	1175364	2606955	5	2012	2012-05-01	2012-05-30	2.218	2012-05-30 01:16:02
LC-glcc	alice	120645	403437	1581472	525432	2059693	5	2012	2012-05-01	2012-05-30	3.92	2012-05-30 01:16:02
MIT_CMS	cms	323725	1584998	2967117	1709761	3200680	5	2012	2012-05-01	2012-05-30	1.872	2012-05-30 01:16:03
MWT2	atlas	457708	3339119	7272604	3567690	7770428	5	2012	2012-05-01	2012-05-30	2.178	2012-05-30 01:16:04
Nebraska	atlas	3956	20808	54164	110	286	5	2012	2012-05-03	2012-05-30	2.603	2012-05-30 01:16:04
Nebraska	cms	405790	3392053	8829507	1688925	4396263	5	2012	2012-05-01	2012-05-30	2.603	2012-05-30 01:16:04
NERSC-PDSF	alice	102447	217536	757028	327799	1140739	5	2012	2012-05-01	2012-05-29	3.48	2012-05-30 01:16:04
OU_OCHEP_SWT2	atlas	104419	538487	1214290	571062	1287745	5	2012	2012-05-01	2012-05-30	2.255	2012-05-30 01:16:07
Purdue-Hansen	cms	82381	577814	1253856	734153	1593112	5	2012	2012-05-01	2012-05-30	2.17	2012-05-30 01:16:07
Purdue-RCAC	cms	205963	806723	2445194	2058176	6238350	5	2012	2012-05-01	2012-05-30	3.031	2012-05-30 01:16:07
Purdue-Rossmann	cms	184177	2027272	5696642	2440177	6856897	5	2012	2012-05-01	2012-05-30	2.81	2012-05-30 01:16:08
Purdue-Steele	cms	4804	8210	26239	6530	20873	5	2012	2012-05-03	2012-05-30	3.196	2012-05-30 01:16:09
SPRACE	cms	107477	89872	302869	222520	749894	5	2012	2012-05-01	2012-05-30	3.37	2012-05-30 01:16:10
SWT2_CPB	atlas	538892	799795	1685165	938463	1977344	5	2012	2012-05-01	2012-05-30	2.107	2012-05-30 01:16:11
UCSDT2	cms	249211	843054	2790508	976174	3231126	5	2012	2012-05-01	2012-05-30	3.31	2012-05-30 01:16:11
UFlorida-HPC	cms	276619	1416771	3421506	1590234	3840431	5	2012	2012-05-01	2012-05-30	2.415	2012-05-30 01:16:13
UFlorida-PG	cms	96615	198019	303970	226234	347280	5	2012	2012-05-01	2012-05-30	1.535	2012-05-30 01:16:15
USCMS-FNAL-WC1	cms	474590	3801496	9754639	4492880	11528729	5	2012	2012-05-01	2012-05-30	2.566	2012-05-30 01:16:16
UTA_SWT2	atlas	100762	735317	2066240	754094	2119007	5	2012	2012-05-01	2012-05-30	2.81	2012-05-30 01:16:19
WT2	atlas	376330	1848307	5217773	2630027	7424569	5	2012	2012-05-01	2012-05-30	2.823	2012-05-30 01:16:19
