AGLT2	usatlas	529259	682726	2394320	779242	2732801	1	2010	2010-01-01	2010-01-31	3.507	2010-02-15 00:15:16
BNL_ATLAS_1	usatlas	3959681	1529099	3519986	2081656	4791973	1	2010	2010-01-01	2010-01-31	2.302	2010-02-15 00:15:11
BU_ATLAS_Tier2	usatlas	624427	316553	640070	354487	716772	1	2010	2010-01-01	2010-01-31	2.022	2010-02-15 00:15:21
CIT_CMS_T2	cms	121426	357075	1087649	451416	1375013	1	2010	2010-01-01	2010-01-31	3.046	2010-02-15 00:15:22
CIT_CMS_T2	usatlas	1023	0	1	110	335	1	2010	2010-01-01	2010-01-31	3.046	2010-02-15 00:15:22
GLOW	cms	145077	416970	1004063	558967	1345992	1	2010	2010-01-01	2010-01-31	2.408	2010-02-15 00:15:18
GLOW	usatlas	592	2	4	65	157	1	2010	2010-01-01	2010-01-31	2.408	2010-02-15 00:15:18
GridUNESP_CENTRAL	cms	4	0	0	0	0	1	2010	2010-01-20	2010-01-28	2.117	2010-02-15 00:15:16
HEPGRID_UERJ	cms	4399	77	162	765	1619	1	2010	2010-01-04	2010-01-31	2.117	2010-02-15 00:15:22
IU_OSG	usatlas	107140	40791	85702	45704	96023	1	2010	2010-01-01	2010-01-31	2.101	2010-02-15 00:15:09
MIT_CMS	cms	78816	243520	455870	336363	629671	1	2010	2010-01-01	2010-01-30	1.872	2010-02-15 00:15:10
MIT_CMS	usatlas	554	0	1	27	51	1	2010	2010-01-01	2010-01-30	1.872	2010-02-15 00:15:10
MWT2_IU	usatlas	102891	384818	706527	403590	740991	1	2010	2010-01-01	2010-01-31	1.836	2010-02-15 00:15:15
MWT2_UC	usatlas	336825	655351	1268103	763912	1478170	1	2010	2010-01-01	2010-01-31	1.935	2010-02-15 00:15:20
Nebraska	cms	123681	433318	878335	509276	1032303	1	2010	2010-01-01	2010-01-31	2.027	2010-02-15 00:15:17
Nebraska	usatlas	55619	1	3	2033	4121	1	2010	2010-01-01	2010-01-31	2.027	2010-02-15 00:15:17
OU_OCHEP_SWT2	usatlas	298919	132382	316260	148036	353658	1	2010	2010-01-01	2010-01-31	2.389	2010-02-15 00:15:07
Purdue-RCAC	cms	69258	111874	322532	238722	688235	1	2010	2010-01-01	2010-01-31	2.883	2010-02-15 00:15:19
Purdue-Steele	cms	1071	4051	12947	4218	13482	1	2010	2010-01-01	2010-01-31	3.196	2010-02-15 00:15:09
SPRACE	cms	33585	11355	24040	44131	93426	1	2010	2010-01-04	2010-01-31	2.117	2010-02-15 00:15:05
SPRACE	usatlas	710	0	1	57	121	1	2010	2010-01-04	2010-01-31	2.117	2010-02-15 00:15:05
SWT2_CPB	usatlas	841121	371925	698104	413775	776655	1	2010	2010-01-01	2010-01-31	1.877	2010-02-15 00:15:06
UCSDT2	cms	278490	460564	1322280	573183	1645609	1	2010	2010-01-01	2010-01-31	2.871	2010-02-15 00:15:08
UCSDT2	usatlas	1470	0	1	52	149	1	2010	2010-01-01	2010-01-31	2.871	2010-02-15 00:15:08
UFlorida-HPC	cms	64012	134558	204663	186647	283890	1	2010	2010-01-01	2010-01-31	1.521	2010-02-15 00:15:07
UFlorida-HPC	usatlas	394	8	12	46	70	1	2010	2010-01-01	2010-01-31	1.521	2010-02-15 00:15:07
UFlorida-PG	cms	26468	127892	196314	147971	227136	1	2010	2010-01-01	2010-01-31	1.535	2010-02-15 00:15:10
UFlorida-PG	usatlas	559	0	0	24	36	1	2010	2010-01-01	2010-01-31	1.535	2010-02-15 00:15:10
USCMS-FNAL-WC1-CE	cms	170186	185693	335918	1383060	2501956	1	2010	2010-01-01	2010-01-31	1.809	2010-02-15 00:15:20
USCMS-FNAL-WC1-CE	usatlas	677	0	0	30	54	1	2010	2010-01-01	2010-01-31	1.809	2010-02-15 00:15:20
UTA_SWT2	usatlas	255667	136212	210175	145188	224025	1	2010	2010-01-04	2010-01-31	1.543	2010-02-15 00:15:06
WT2	usatlas	488069	635515	1532862	862030	2079217	1	2010	2010-01-01	2010-01-31	2.412	2010-02-15 00:15:15
