AGLT2	8.5	atlas	613020	2040792	2641809	17346735	22455378	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-AGLT2	"AGLT2","AGLT2_CE_2"	02	2013
BNL-ATLAS	12.372	atlas	1479994	2933102	3379858	36288337	41815607	2013-02-01	2013-02-28	2013-03-06 00:15:30	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	02	2013
BNL-ATLAS	12.372	cms	16	2	22	27	270	2013-02-05	2013-02-06	2013-03-06 00:15:30	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	02	2013
BU_ATLAS_Tier2	8.38	atlas	565909	518046	737946	4341217	6183993	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-NET2	"BU_ATLAS_Tier2","NET2"	02	2013
CIT_CMS_T2	12.944	cms	165281	805847	1001628	10430926	12965099	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	02	2013
GLOW	9.632	cms	431351	1695072	2013781	16326915	19396763	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Wisconsin	"GLOW","GLOW-CMS"	02	2013
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2013-02-01	2013-02-01	2013-03-06 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	02	2013
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2013-02-01	2013-02-01	2013-03-06 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	02	2013
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2013-02-01	2013-02-01	2013-03-06 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	02	2013
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2013-02-01	2013-02-01	2013-03-06 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	02	2013
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2013-02-01	2013-02-01	2013-03-06 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	02	2013
HU_ATLAS_Tier2	8.872	atlas	648444	1115519	1314386	9896885	11661233	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-NET2	"HU_ATLAS_Tier2"	02	2013
LC-glcc	15.68	alice	109333	315268	396569	4943398	6218208	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-LLNL-ALICE	"LC-glcc"	02	2013
MIT_CMS	10.8	cms	245364	810478	933680	8753165	10083759	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	02	2013
MWT2	8.712	atlas	1345709	3420916	3902424	29803023	33997917	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	02	2013
NERSC-PDSF	15.494	alice	301184	508967	800495	7885927	12402873	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-LBNL-ALICE	"NERSC-PDSF"	02	2013
Nebraska	10.412	atlas	8265	12	209	124	2173	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	02	2013
Nebraska	10.412	cms	479989	1890159	2502349	19680387	26054456	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	02	2013
OU_OCHEP_SWT2	9.02	atlas	132935	478774	524207	4318539	4728349	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-SWT2	"OU_OCHEP_SWT2"	02	2013
Purdue-Carter	16.4	cms	63894	255760	291260	4194467	4776622	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Purdue	"Purdue-Carter"	02	2013
Purdue-Hansen	8.68	cms	10799	45739	54474	397009	472825	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Purdue	"Purdue-Hansen"	02	2013
Purdue-RCAC	12.124	cms	202407	683673	1108527	8288877	13439838	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Purdue	"Purdue-RCAC"	02	2013
Purdue-Rossmann	11.24	cms	83636	90622	123954	1018623	1393242	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Purdue	"Purdue-Rossmann"	02	2013
Purdue-Steele	12.784	cms	69340	162742	196562	2080500	2512846	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Purdue	"Purdue-Steele"	02	2013
SPRACE	13.48	cms	65101	247019	419271	3329807	5651822	2013-02-01	2013-02-28	2013-03-06 00:15:30	BR-SP-SPRACE	"SPRACE"	02	2013
SWT2_CPB	8.428	atlas	465765	1362051	1509208	11479363	12719610	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-SWT2	"SWT2_CPB"	02	2013
UCSDT2	13.24	cms	511967	910757	1120669	12058464	14837653	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_UCSD	"UCSDT2","UCSDT2-B"	02	2013
UFlorida-HPC	10.94	cms	130931	754513	865002	8254378	9463137	2013-02-01	2013-02-28	2013-03-06 00:15:30	T2_US_Florida	"UFlorida-HPC"	02	2013
UFlorida-SSERCA	7.25	cms	1	0	0	0	0	2013-02-27	2013-02-27	2013-03-06 00:15:30	T2_US_Florida	"UFlorida-SSERCA"	02	2013
USCMS-FNAL-WC1	10.264	cms	334825	3314988	3952654	34025030	40570024	2013-02-01	2013-02-28	2013-03-06 00:15:30	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE","USCMS-FNAL-WC1-CE2","USCMS-FNAL-WC1-CE3","USCMS-FNAL-WC1-CE4"	02	2013
UTA_SWT2	11.24	atlas	71745	625828	630758	7034311	7089727	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-SWT2	"UTA_SWT2"	02	2013
WT2	11.292	atlas	379713	1804032	2273308	20371132	25670200	2013-02-01	2013-02-28	2013-03-06 00:15:30	US-WT2	"WT2"	02	2013
