AGLT2	usatlas	1348149	1513592	3216383	12865532	1701396	3615466	14461864	5	2011	2011-05-01	2011-05-31	2.125	8.5	2011-06-08 00:15:13
BNL_ATLAS_1	usatlas	4797271	2505982	7751001	31004004	3064936	9479847	37919388	5	2011	2011-05-01	2011-05-31	3.093	12.372	2011-06-08 00:15:12
BU_ATLAS_Tier2	usatlas	558809	256168	536671	2146684	276206	578652	2314608	5	2011	2011-05-01	2011-05-31	2.095	8.38	2011-06-08 00:15:19
CIT_CMS_T2	cms	215121	530733	1717453	6869812	671370	2172553	8690212	5	2011	2011-05-01	2011-05-31	3.236	12.944	2011-06-08 00:15:20
GLOW	cms	563627	1069149	2574510	10298040	1968810	4740895	18963580	5	2011	2011-05-01	2011-05-31	2.408	9.632	2011-06-08 00:15:17
GridUNESP_CENTRAL	alice	0	0	0	0	0	0	0	5	2011	2011-06-08	2011-06-08	3.672	14.688	2011-06-08 00:15:13
GridUNESP_CENTRAL	atlas	0	0	0	0	0	0	0	5	2011	2011-06-08	2011-06-08	3.672	14.688	2011-06-08 00:15:13
GridUNESP_CENTRAL	cms	0	0	0	0	0	0	0	5	2011	2011-06-08	2011-06-08	3.672	14.688	2011-06-08 00:15:13
GridUNESP_CENTRAL	usatlas	0	0	0	0	0	0	0	5	2011	2011-06-08	2011-06-08	3.672	14.688	2011-06-08 00:15:13
GridUNESP_CENTRAL	uscms	0	0	0	0	0	0	0	5	2011	2011-06-08	2011-06-08	3.672	14.688	2011-06-08 00:15:13
HEPGRID_UERJ	cms	35415	57294	183113	732452	67748	216522	866088	5	2011	2011-05-01	2011-05-31	3.196	12.784	2011-06-08 00:15:19
HU_ATLAS_Tier2	usatlas	362259	560791	1243834	4975336	610078	1353153	5412612	5	2011	2011-05-01	2011-05-31	2.218	8.872	2011-06-08 00:15:08
LC-glcc	alice	304208	87933	344699	1378796	251929	987562	3950248	5	2011	2011-05-01	2011-05-31	3.92	15.68	2011-06-08 00:15:08
MIT_CMS	cms	215016	918162	1718799	6875196	1017362	1904501	7618004	5	2011	2011-05-01	2011-05-31	1.872	7.488	2011-06-08 00:15:10
MWT2_IU	usatlas	128514	78126	169534	678136	81144	176081	704324	5	2011	2011-05-01	2011-05-31	2.17	8.68	2011-06-08 00:15:13
MWT2_UC	usatlas	959596	2622712	5712266	22849064	2748007	5985160	23940640	5	2011	2011-05-01	2011-05-31	2.178	8.712	2011-06-08 00:15:18
Nebraska	cms	262236	887276	2309579	9238316	975093	2538166	10152664	5	2011	2011-05-01	2011-05-31	2.603	10.412	2011-06-08 00:15:14
Nebraska	usatlas	47296	0	0	0	157	409	1636	5	2011	2011-05-01	2011-05-31	2.603	10.412	2011-06-08 00:15:14
NERSC-PDSF	alice	191681	32497	111139	444556	133415	456279	1825116	5	2011	2011-05-01	2011-05-31	3.42	13.68	2011-06-08 00:15:03
OU_OCHEP_SWT2	usatlas	329238	521436	1175838	4703352	552502	1245893	4983572	5	2011	2011-05-01	2011-05-31	2.255	9.02	2011-06-08 00:15:07
Purdue-RCAC	cms	168717	430640	1305270	5221080	650748	1972416	7889664	5	2011	2011-05-01	2011-05-31	3.031	12.124	2011-06-08 00:15:17
Purdue-Rossmann	cms	329339	1399657	3933035	15732140	1510981	4245857	16983428	5	2011	2011-05-01	2011-05-31	2.81	11.24	2011-06-08 00:15:14
Purdue-Steele	cms	31329	305302	975747	3902988	311228	994684	3978736	5	2011	2011-05-01	2011-05-31	3.196	12.784	2011-06-08 00:15:09
SPRACE	cms	35930	17177	57885	231540	31117	104865	419460	5	2011	2011-05-01	2011-05-31	3.37	13.48	2011-06-08 00:15:03
SWT2_CPB	usatlas	328640	535392	1128071	4512284	607597	1280206	5120824	5	2011	2011-05-01	2011-05-31	2.107	8.428	2011-06-08 00:15:06
UCSDT2	cms	235564	860658	2848777	11395108	952457	3152634	12610536	5	2011	2011-05-01	2011-05-31	3.31	13.24	2011-06-08 00:15:08
UFlorida-HPC	cms	408737	1441330	3480812	13923248	1617617	3906545	15626180	5	2011	2011-05-01	2011-05-31	2.415	9.66	2011-06-08 00:15:07
UFlorida-PG	cms	94871	195000	299324	1197296	246823	378874	1515496	5	2011	2011-05-01	2011-05-31	1.535	6.14	2011-06-08 00:15:11
USCMS-FNAL-WC1-CE	cms	507430	3447427	8846099	35384396	4381999	11244211	44976844	5	2011	2011-05-01	2011-05-31	2.566	10.264	2011-06-08 00:15:18
UTA_SWT2	usatlas	155938	686937	1930292	7721168	694242	1950821	7803284	5	2011	2011-05-01	2011-05-31	2.81	11.24	2011-06-08 00:15:05
WT2	usatlas	443357	544153	1442005	5768020	614387	1628126	6512504	5	2011	2011-05-01	2011-05-31	2.65	10.6	2011-06-08 00:15:13
