AGLT2	usatlas	1175691	2158566	4586953	18347812	2452263	5211059	20844236	11	2011	2011-11-01	2011-11-30	2.125	8.5	2011-12-08 00:15:04
BNL-ATLAS	usatlas	2148082	3829402	11844341	47377364	4753259	14701829	58807316	11	2011	2011-11-01	2011-11-30	3.093	12.372	2011-12-08 00:15:05
BU_ATLAS_Tier2	usatlas	306912	245539	514404	2057616	345109	723003	2892012	11	2011	2011-11-01	2011-11-30	2.095	8.38	2011-12-08 00:15:05
CIT_CMS_T2	cms	209802	681858	2206496	8825984	929174	3006836	12027344	11	2011	2011-11-01	2011-11-30	3.236	12.944	2011-12-08 00:15:05
CIT_CMS_T2	usatlas	2	0	0	0	5	16	64	11	2011	2011-11-26	2011-11-27	3.236	12.944	2011-12-08 00:15:05
GLOW	cms	617486	1460204	3516198	14064792	1764837	4249743	16998972	11	2011	2011-11-01	2011-11-30	2.408	9.632	2011-12-08 00:15:05
HU_ATLAS_Tier2	usatlas	350860	644895	1430376	5721504	759799	1685234	6740936	11	2011	2011-11-01	2011-11-30	2.218	8.872	2011-12-08 00:15:06
LC-glcc	alice	62330	460191	1803947	7215788	543106	2128977	8515908	11	2011	2011-11-01	2011-11-30	3.92	15.68	2011-12-08 00:15:06
MIT_CMS	cms	368361	1231728	2305795	9223180	1371474	2567415	10269660	11	2011	2011-11-01	2011-11-30	1.872	7.488	2011-12-08 00:15:06
MIT_CMS	usatlas	4	0	0	0	0	0	0	11	2011	2011-11-25	2011-11-26	1.872	7.488	2011-12-08 00:15:06
MWT2	usatlas	323435	279053	607777	2431108	302266	658336	2633344	11	2011	2011-11-01	2011-11-30	2.178	8.712	2011-12-08 00:15:06
MWT2_UC	usatlas	687220	1709568	3723438	14893752	1962826	4275036	17100144	11	2011	2011-11-01	2011-11-30	2.178	8.712	2011-12-08 00:15:06
Nebraska	cms	300993	1291605	3362051	13448204	1439746	3747657	14990628	11	2011	2011-11-01	2011-11-30	2.603	10.412	2011-12-08 00:15:06
Nebraska	usatlas	241442	0	0	0	801	2086	8344	11	2011	2011-11-01	2011-11-27	2.603	10.412	2011-12-08 00:15:06
NERSC-PDSF	alice	110000	486408	1692700	6770800	583063	2029058	8116232	11	2011	2011-11-01	2011-11-30	3.48	13.92	2011-12-08 00:15:06
OU_OCHEP_SWT2	usatlas	723556	370535	835556	3342224	429230	967912	3871648	11	2011	2011-11-01	2011-11-30	2.255	9.02	2011-12-08 00:15:07
Purdue-Hansen	cms	1184	734	1595	6380	2304	4997	19988	11	2011	2011-11-01	2011-11-30	2.17	8.68	2011-12-08 00:15:07
Purdue-RCAC	cms	183049	696671	2111605	8446420	951279	2883325	11533300	11	2011	2011-11-01	2011-11-30	3.031	12.124	2011-12-08 00:15:07
Purdue-Rossmann	cms	107667	943404	2650965	10603860	992143	2787923	11151692	11	2011	2011-11-01	2011-11-30	2.81	11.24	2011-12-08 00:15:07
Purdue-Steele	cms	27944	226458	723755	2895020	231288	739193	2956772	11	2011	2011-11-01	2011-11-30	3.196	12.784	2011-12-08 00:15:07
SPRACE	cms	89767	37508	126412	505648	165642	558223	2232892	11	2011	2011-11-01	2011-11-30	3.37	13.48	2011-12-08 00:15:07
SPRACE	usatlas	3	0	0	0	0	0	0	11	2011	2011-11-24	2011-11-25	3.37	13.48	2011-12-08 00:15:07
SWT2_CPB	usatlas	230753	492977	1038703	4154812	543235	1144595	4578380	11	2011	2011-11-01	2011-11-30	2.107	8.428	2011-12-08 00:15:07
UCSDT2	cms	267743	1113815	3686719	14746876	1257444	4162142	16648568	11	2011	2011-11-01	2011-11-30	3.31	13.24	2011-12-08 00:15:07
UCSDT2	usatlas	4	0	0	0	0	0	0	11	2011	2011-11-24	2011-11-25	3.31	13.24	2011-12-08 00:15:07
UFlorida-HPC	cms	339693	1143905	2762532	11050128	1230917	2972649	11890596	11	2011	2011-11-01	2011-11-30	2.415	9.66	2011-12-08 00:15:08
UFlorida-PG	cms	67663	229361	352070	1408280	272617	418465	1673860	11	2011	2011-11-01	2011-11-30	1.535	6.14	2011-12-08 00:15:08
UFlorida-PG	usatlas	2	0	0	0	0	0	0	11	2011	2011-11-24	2011-11-25	1.535	6.14	2011-12-08 00:15:08
USCMS-FNAL-WC1	cms	411211	3197313	8204304	32817216	4434540	11379024	45516096	11	2011	2011-11-01	2011-11-30	2.566	10.264	2011-12-08 00:15:08
UTA_SWT2	usatlas	143721	729570	2050091	8200364	748628	2103643	8414572	11	2011	2011-11-01	2011-11-30	2.81	11.24	2011-12-08 00:15:09
WT2	usatlas	485840	763633	2155735	8622940	894099	2524039	10096156	11	2011	2011-11-01	2011-11-30	2.823	11.292	2011-12-08 00:15:09
