AGLT2	usatlas	1629492	2308376	4905299	19621196	2634694	5598724	22394896	10	2011	2011-10-01	2011-10-31	2.125	8.5	2011-11-10 17:54:44
BNL-ATLAS	usatlas	2696105	4332906	13401679	53606716	5317164	16445988	65783952	10	2011	2011-10-01	2011-10-31	3.093	12.372	2011-11-10 17:54:47
BU_ATLAS_Tier2	usatlas	479687	336320	704590	2818360	387292	811379	3245516	10	2011	2011-10-01	2011-10-31	2.095	8.38	2011-11-10 17:54:49
CIT_CMS_T2	cms	298849	798500	2583932	10335728	967610	3131194	12524776	10	2011	2011-10-01	2011-10-31	3.236	12.944	2011-11-10 17:54:49
GLOW	cms	682814	1444288	3477844	13911376	2129523	5127883	20511532	10	2011	2011-10-01	2011-10-31	2.408	9.632	2011-11-10 17:54:51
HU_ATLAS_Tier2	usatlas	280100	627819	1392503	5570012	908014	2013977	8055908	10	2011	2011-10-01	2011-10-31	2.218	8.872	2011-11-10 17:54:53
LC-glcc	alice	250142	387397	1518595	6074380	590948	2316518	9266072	10	2011	2011-10-01	2011-10-31	3.92	15.68	2011-11-10 17:54:53
MIT_CMS	cms	308373	936996	1754039	7016156	1027751	1923954	7695816	10	2011	2011-10-01	2011-10-31	1.872	7.488	2011-11-10 17:54:53
MWT2	usatlas	163195	344202	749671	2998684	364040	792878	3171512	10	2011	2011-10-01	2011-10-31	2.178	8.712	2011-11-10 17:54:55
MWT2_UC	usatlas	1345005	1959517	4267829	17071316	2210469	4814399	19257596	10	2011	2011-10-01	2011-10-31	2.178	8.712	2011-11-10 17:54:55
Nebraska	cms	297086	1220437	3176795	12707180	1336982	3480173	13920692	10	2011	2011-10-01	2011-10-31	2.603	10.412	2011-11-10 17:54:55
Nebraska	usatlas	431416	0	0	0	1324	3446	13784	10	2011	2011-10-01	2011-10-31	2.603	10.412	2011-11-10 17:54:55
NERSC-PDSF	alice	149660	758609	2639960	10559840	850945	2961290	11845160	10	2011	2011-10-01	2011-10-31	3.48	13.92	2011-11-10 17:54:55
OU_OCHEP_SWT2	usatlas	117391	395166	891100	3564400	415294	936487	3745948	10	2011	2011-10-01	2011-10-31	2.255	9.02	2011-11-10 17:54:58
Purdue-Hansen	cms	14538	26597	57715	230860	41383	89803	359212	10	2011	2011-10-05	2011-10-27	2.17	8.68	2011-11-10 17:54:58
Purdue-RCAC	cms	112737	522615	1584048	6336192	583036	1767176	7068704	10	2011	2011-10-01	2011-10-31	3.031	12.124	2011-11-10 17:54:58
Purdue-Rossmann	cms	153408	731546	2055648	8222592	766571	2154068	8616272	10	2011	2011-10-01	2011-10-31	2.81	11.24	2011-11-10 17:54:59
Purdue-Steele	cms	15606	98657	315311	1261244	99860	319145	1276580	10	2011	2011-10-01	2011-10-31	3.196	12.784	2011-11-10 17:55:00
SPRACE	cms	79322	31659	106697	426788	162321	547023	2188092	10	2011	2011-10-01	2011-10-31	3.37	13.48	2011-11-10 17:55:01
SWT2_CPB	usatlas	226276	605622	1276048	5104192	658284	1387005	5548020	10	2011	2011-10-01	2011-10-31	2.107	8.428	2011-11-10 17:55:02
UCSDT2	cms	300001	913041	3022166	12088664	1115732	3693088	14772352	10	2011	2011-10-01	2011-10-31	3.31	13.24	2011-11-10 17:55:02
UFlorida-HPC	cms	357266	1220802	2948238	11792952	1298988	3137063	12548252	10	2011	2011-10-01	2011-10-31	2.415	9.66	2011-11-10 17:55:04
UFlorida-PG	cms	63888	224230	344178	1376712	266611	409247	1636988	10	2011	2011-10-01	2011-10-31	1.535	6.14	2011-11-10 17:55:05
USCMS-FNAL-WC1	cms	320382	3640387	9341229	37364916	4549588	11674240	46696960	10	2011	2011-10-01	2011-10-31	2.566	10.264	2011-11-10 17:55:06
UTA_SWT2	usatlas	127808	718440	2018816	8075264	731456	2055394	8221576	10	2011	2011-10-01	2011-10-31	2.81	11.24	2011-11-10 17:55:10
WT2	usatlas	479007	1034035	2919080	11676320	1190754	3361498	13445992	10	2011	2011-10-01	2011-10-31	2.823	11.292	2011-11-10 17:55:10
