AGLT2	usatlas	1006460	907070	3181093	12724372	1229363	4311375	17245500	8	2010	2010-08-01	2010-08-31	3.507	14.028	2010-09-16 09:24:13
BNL_ATLAS_1	usatlas	3836034	2210634	7129293	28517172	3109775	10029024	40116096	8	2010	2010-08-01	2010-08-31	3.225	12.9	2010-09-16 09:24:11
BU_ATLAS_Tier2	usatlas	690082	264884	767369	3069476	340152	985419	3941676	8	2010	2010-08-01	2010-08-31	2.897	11.588	2010-09-16 09:24:18
CIT_CMS_T2	alice	374	0	0	0	26	78	312	8	2010	2010-08-01	2010-08-31	3.046	12.184	2010-09-16 09:24:18
CIT_CMS_T2	cms	138784	468881	1428210	5712840	580629	1768595	7074380	8	2010	2010-08-01	2010-08-31	3.046	12.184	2010-09-16 09:24:18
CIT_CMS_T2	usatlas	665	0	0	0	20	60	240	8	2010	2010-08-01	2010-08-31	3.046	12.184	2010-09-16 09:24:18
GLOW	cms	339075	665714	1603040	6412160	1246237	3000939	12003756	8	2010	2010-08-01	2010-08-31	2.408	9.632	2010-09-16 09:24:15
GLOW	usatlas	616	1	2	8	334	803	3212	8	2010	2010-08-01	2010-08-31	2.408	9.632	2010-09-16 09:24:15
GridUNESP_CENTRAL	cms	5814	1356	4978	19912	5657	20773	83092	8	2010	2010-08-02	2010-08-21	3.672	14.688	2010-09-16 09:24:13
HEPGRID_UERJ	cms	13922	1697	3593	14372	10448	22118	88472	8	2010	2010-08-01	2010-08-30	2.117	8.468	2010-09-16 09:24:18
IU_OSG	alice	0	0	0	0	0	0	0	8	2010	2010-09-16	2010-09-16	2.101	8.404	2010-09-16 09:24:09
IU_OSG	atlas	0	0	0	0	0	0	0	8	2010	2010-09-16	2010-09-16	2.101	8.404	2010-09-16 09:24:09
IU_OSG	cms	0	0	0	0	0	0	0	8	2010	2010-09-16	2010-09-16	2.101	8.404	2010-09-16 09:24:09
IU_OSG	usatlas	0	0	0	0	0	0	0	8	2010	2010-09-16	2010-09-16	2.101	8.404	2010-09-16 09:24:09
IU_OSG	uscms	0	0	0	0	0	0	0	8	2010	2010-09-16	2010-09-16	2.101	8.404	2010-09-16 09:24:09
MIT_CMS	cms	242494	632734	1184477	4737908	729163	1364994	5459976	8	2010	2010-08-01	2010-08-31	1.872	7.488	2010-09-16 09:24:10
MIT_CMS	usatlas	370	0	1	4	20	38	152	8	2010	2010-08-01	2010-08-30	1.872	7.488	2010-09-16 09:24:10
MWT2_IU	usatlas	101757	268472	627956	2511824	275387	644130	2576520	8	2010	2010-08-01	2010-08-31	2.339	9.356	2010-09-16 09:24:13
MWT2_UC	usatlas	613758	581316	1423644	5694576	717893	1758120	7032480	8	2010	2010-08-01	2010-08-31	2.449	9.796	2010-09-16 09:24:16
Nebraska	cms	201659	394525	1026947	4107788	549139	1429409	5717636	8	2010	2010-08-01	2010-08-31	2.603	10.412	2010-09-16 09:24:13
Nebraska	usatlas	49450	110	285	1140	1876	4882	19528	8	2010	2010-08-01	2010-08-31	2.603	10.412	2010-09-16 09:24:13
OU_OCHEP_SWT2	usatlas	255067	58909	236812	947248	71367	286896	1147584	8	2010	2010-08-01	2010-08-31	4.02	16.08	2010-09-16 09:24:05
Purdue-RCAC	cms	165009	429217	1300955	5203820	750826	2275754	9103016	8	2010	2010-08-01	2010-08-31	3.031	12.124	2010-09-16 09:24:15
Purdue-Steele	cms	17345	128195	409712	1638848	130860	418229	1672916	8	2010	2010-08-01	2010-08-31	3.196	12.784	2010-09-16 09:24:09
SPRACE	cms	61595	7069	23824	95296	39818	134188	536752	8	2010	2010-08-01	2010-08-30	3.37	13.48	2010-09-16 09:24:03
SPRACE	usatlas	730	0	1	4	62	208	832	8	2010	2010-08-01	2010-08-30	3.37	13.48	2010-09-16 09:24:03
SWT2_CPB	alice	29	0	1	4	3	5	20	8	2010	2010-08-04	2010-08-29	1.877	7.508	2010-09-16 09:24:05
SWT2_CPB	usatlas	269588	262082	491929	1967716	322904	606092	2424368	8	2010	2010-08-01	2010-08-31	1.877	7.508	2010-09-16 09:24:05
UCSDT2	cms	218507	559605	1606625	6426500	664928	1909009	7636036	8	2010	2010-08-01	2010-08-31	2.871	11.484	2010-09-16 09:24:06
UCSDT2	usatlas	1351	0	1	4	35	100	400	8	2010	2010-08-01	2010-08-31	2.871	11.484	2010-09-16 09:24:06
UFlorida-HPC	cms	200609	453924	1096227	4384908	617727	1491811	5967244	8	2010	2010-08-01	2010-08-31	2.415	9.66	2010-09-16 09:24:05
UFlorida-HPC	usatlas	289	8	18	72	13	30	120	8	2010	2010-08-01	2010-08-30	2.415	9.66	2010-09-16 09:24:05
UFlorida-PG	cms	38357	72466	111236	444944	140343	215427	861708	8	2010	2010-08-01	2010-08-31	1.535	6.14	2010-09-16 09:24:10
