AGLT2	8.68	atlas	688833	2115827	2339125	18365373	20303609	2013-05-01	2013-05-31	2013-06-08 00:15:20	US-AGLT2	"AGLT2","AGLT2_CE_2"	05	2013
BNL-ATLAS	9.66	atlas	2700933	5022553	6037042	48517865	58317835	2013-05-01	2013-05-31	2013-06-08 00:15:20	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	05	2013
BNL-ATLAS	9.66	cms	10	0	2	0	20	2013-05-13	2013-05-30	2013-06-08 00:15:20	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	05	2013
BU_ATLAS_Tier2	8.43	atlas	211756	527064	656345	4443157	5532989	2013-05-01	2013-05-31	2013-06-08 00:15:20	US-NET2	"NET2"	05	2013
CIT_CMS_T2	12.944	cms	302414	480324	817108	6217362	10576679	2013-05-01	2013-05-31	2013-06-08 00:15:20	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	05	2013
GLOW	9.632	cms	418619	1748746	2093244	16843937	20162111	2013-05-01	2013-05-31	2013-06-08 00:15:20	T2_US_Wisconsin	"GLOW","GLOW-CMS"	05	2013
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2013-05-01	2013-05-01	2013-06-08 00:15:20	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2013
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2013-05-01	2013-05-01	2013-06-08 00:15:20	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2013
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2013-05-01	2013-05-01	2013-06-08 00:15:20	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2013
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2013-05-01	2013-05-01	2013-06-08 00:15:20	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2013
