AGLT2	usatlas	1184813	1856883	8335548	2138409	9599319	2	2011	2011-02-01	2011-02-28	4.489	2011-03-08 00:15:12
BNL_ATLAS_1	usatlas	3841603	2427468	9637047	2981864	11838001	2	2011	2011-02-01	2011-02-28	3.97	2011-03-08 00:15:11
BU_ATLAS_Tier2	usatlas	854835	231378	782753	250962	849003	2	2011	2011-02-01	2011-02-25	3.383	2011-03-08 00:15:16
CIT_CMS_T2	alice	951	0	1	26	83	2	2011	2011-02-01	2011-02-28	3.236	2011-03-08 00:15:16
CIT_CMS_T2	cms	79549	89362	289175	157859	510833	2	2011	2011-02-01	2011-02-28	3.236	2011-03-08 00:15:16
CIT_CMS_T2	usatlas	893	0	1	42	135	2	2011	2011-02-01	2011-02-28	3.236	2011-03-08 00:15:16
GLOW	cms	235806	262884	633024	453803	1092757	2	2011	2011-02-01	2011-02-28	2.408	2011-03-08 00:15:14
GLOW	usatlas	156	0	0	42	100	2	2011	2011-02-01	2011-02-22	2.408	2011-03-08 00:15:14
GridUNESP_CENTRAL	alice	153	5	20	22	81	2	2011	2011-02-01	2011-02-28	3.672	2011-03-08 00:15:12
GridUNESP_CENTRAL	usatlas	178	4	15	37	137	2	2011	2011-02-01	2011-02-28	3.672	2011-03-08 00:15:12
HEPGRID_UERJ	cms	21114	15324	48974	21057	67297	2	2011	2011-02-01	2011-02-28	3.196	2011-03-08 00:15:16
HEPGRID_UERJ	usatlas	492	0	0	12	39	2	2011	2011-02-01	2011-02-28	3.196	2011-03-08 00:15:16
HU_ATLAS_Tier2	usatlas	200683	1020054	3823163	1052617	3945210	2	2011	2011-02-01	2011-02-28	3.748	2011-03-08 00:15:07
IU_OSG	alice	0	0	0	0	0	2	2011	2011-03-08	2011-03-08	2.101	2011-03-08 00:15:14
IU_OSG	atlas	0	0	0	0	0	2	2011	2011-03-08	2011-03-08	2.101	2011-03-08 00:15:14
IU_OSG	cms	0	0	0	0	0	2	2011	2011-03-08	2011-03-08	2.101	2011-03-08 00:15:14
IU_OSG	usatlas	0	0	0	0	0	2	2011	2011-03-08	2011-03-08	2.101	2011-03-08 00:15:14
IU_OSG	uscms	0	0	0	0	0	2	2011	2011-03-08	2011-03-08	2.101	2011-03-08 00:15:14
LC-glcc	alice	74833	231955	909263	336067	1317384	2	2011	2011-02-01	2011-02-28	3.92	2011-03-08 00:15:07
MIT_CMS	cms	150727	272295	509737	424082	793882	2	2011	2011-02-01	2011-02-28	1.872	2011-03-08 00:15:09
MIT_CMS	usatlas	556	1	1	28	52	2	2011	2011-02-01	2011-02-28	1.872	2011-03-08 00:15:09
MWT2_IU	usatlas	26860	75115	175694	79284	185446	2	2011	2011-02-01	2011-02-28	2.339	2011-03-08 00:15:11
MWT2_UC	usatlas	775534	1747133	4278729	2206995	5404931	2	2011	2011-02-01	2011-02-28	2.449	2011-03-08 00:15:15
Nebraska	cms	148889	274221	713798	324247	844015	2	2011	2011-02-01	2011-02-28	2.603	2011-03-08 00:15:12
Nebraska	usatlas	78700	1	3	932	2426	2	2011	2011-02-01	2011-02-28	2.603	2011-03-08 00:15:12
NERSC-PDSF	alice	57081	138287	472943	228741	782294	2	2011	2011-02-01	2011-02-28	3.42	2011-03-08 00:15:03
OU_OCHEP_SWT2	usatlas	103552	352698	1417847	365650	1469912	2	2011	2011-02-01	2011-02-28	4.02	2011-03-08 00:15:05
Purdue-RCAC	cms	64785	72943	221091	161120	488354	2	2011	2011-02-01	2011-02-28	3.031	2011-03-08 00:15:14
Purdue-Rossmann	cms	160440	211866	595343	384775	1081216	2	2011	2011-02-01	2011-02-28	2.81	2011-03-08 00:15:12
