AGLT2	usatlas	699364	1523920	5344389	21377556	1769007	6203908	24815632	10	2010	2010-10-01	2010-10-31	3.507	14.028	2010-11-11 00:15:07
BNL_ATLAS_1	usatlas	3292677	2971288	9582403	38329612	3670603	11837696	47350784	10	2010	2010-10-01	2010-10-31	3.225	12.9	2010-11-11 00:15:07
BU_ATLAS_Tier2	usatlas	280794	400091	1159064	4636256	424831	1230735	4922940	10	2010	2010-10-01	2010-10-31	2.897	11.588	2010-11-11 00:15:08
CIT_CMS_T2	alice	250	0	0	0	17	52	208	10	2010	2010-10-02	2010-10-31	3.046	12.184	2010-11-11 00:15:08
CIT_CMS_T2	cms	233784	406812	1239148	4956592	646913	1970496	7881984	10	2010	2010-10-01	2010-10-31	3.046	12.184	2010-11-11 00:15:08
CIT_CMS_T2	usatlas	425	0	0	0	15	45	180	10	2010	2010-10-02	2010-10-31	3.046	12.184	2010-11-11 00:15:08
GLOW	cms	467572	716594	1725557	6902228	1183037	2848752	11395008	10	2010	2010-10-01	2010-10-31	2.408	9.632	2010-11-11 00:15:08
GLOW	usatlas	403	0	1	4	109	264	1056	10	2010	2010-10-01	2010-10-26	2.408	9.632	2010-11-11 00:15:08
GridUNESP_CENTRAL	cms	3041	955	3508	14032	1018	3738	14952	10	2010	2010-10-04	2010-10-08	3.672	14.688	2010-11-11 00:15:07
HEPGRID_UERJ	cms	14528	2746	8776	35104	8546	27314	109256	10	2010	2010-10-01	2010-10-31	3.196	12.784	2010-11-11 00:15:08
HU_ATLAS_Tier2	usatlas	225532	1306726	3785586	15142344	1347289	3903097	15612388	10	2010	2010-10-01	2010-10-31	2.897	11.588	2010-11-11 00:15:07
IU_OSG	usatlas	3	0	0	0	0	0	0	10	2010	2010-10-06	2010-10-16	2.101	8.404	2010-11-11 00:15:08
MIT_CMS	cms	277806	741149	1387431	5549724	1131305	2117803	8471212	10	2010	2010-10-01	2010-10-31	1.872	7.488	2010-11-11 00:15:07
MIT_CMS	usatlas	174	0	0	0	8	15	60	10	2010	2010-10-05	2010-10-31	1.872	7.488	2010-11-11 00:15:07
MWT2_IU	usatlas	58679	340196	795718	3182872	344631	806093	3224372	10	2010	2010-10-01	2010-10-31	2.339	9.356	2010-11-11 00:15:07
MWT2_UC	usatlas	825034	1055468	2584841	10339364	1188638	2910974	11643896	10	2010	2010-10-01	2010-10-31	2.449	9.796	2010-11-11 00:15:08
Nebraska	cms	273916	477222	1242208	4968832	589826	1535317	6141268	10	2010	2010-10-01	2010-10-31	2.603	10.412	2010-11-11 00:15:07
Nebraska	usatlas	33042	132	344	1376	1341	3489	13956	10	2010	2010-10-01	2010-10-31	2.603	10.412	2010-11-11 00:15:07
NERSC-PDSF	alice	53947	200294	232341	929364	233017	270299	1081196	10	2010	2010-10-01	2010-10-31	1.16	4.64	2010-11-11 00:15:03
OU_OCHEP_SWT2	usatlas	113170	219035	880522	3522088	227613	915005	3660020	10	2010	2010-10-01	2010-10-31	4.02	16.08	2010-11-11 00:15:03
