AGLT2	8.5	atlas	604912	2399690	2882090	20397369	24497760	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-AGLT2	"AGLT2","AGLT2_CE_2"	03	2013
BNL-ATLAS	12.372	atlas	2876769	7174784	8206935	88766431	101536208	2013-03-01	2013-03-31	2013-04-08 00:18:11	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	03	2013
BNL-ATLAS	12.372	cms	41	0	12	1	146	2013-03-11	2013-03-28	2013-04-08 00:18:11	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	03	2013
BU_ATLAS_Tier2	8.38	atlas	486741	716076	1143225	6000719	9580229	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-NET2	"BU_ATLAS_Tier2","NET2"	03	2013
CIT_CMS_T2	12.944	cms	148184	584457	732998	7565165	9487979	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	03	2013
GLOW	9.632	cms	311583	1728225	2113340	16646274	20355699	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Wisconsin	"GLOW","GLOW-CMS"	03	2013
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2013-03-01	2013-03-01	2013-04-08 00:18:11	BR-SP-SPRACE	"GridUNESP_CENTRAL"	03	2013
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2013-03-01	2013-03-01	2013-04-08 00:18:11	BR-SP-SPRACE	"GridUNESP_CENTRAL"	03	2013
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2013-03-01	2013-03-01	2013-04-08 00:18:11	BR-SP-SPRACE	"GridUNESP_CENTRAL"	03	2013
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2013-03-01	2013-03-01	2013-04-08 00:18:11	BR-SP-SPRACE	"GridUNESP_CENTRAL"	03	2013
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2013-03-01	2013-03-01	2013-04-08 00:18:11	BR-SP-SPRACE	"GridUNESP_CENTRAL"	03	2013
HU_ATLAS_Tier2	8.872	atlas	518702	1231990	1348347	10930208	11962544	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-NET2	"HU_ATLAS_Tier2"	03	2013
LC-glcc	15.68	alice	48022	470757	550463	7381463	8631257	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-LLNL-ALICE	"LC-glcc"	03	2013
MIT_CMS	10.8	cms	233589	720057	874414	7776615	9443662	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	03	2013
MWT2	8.712	atlas	1355034	3186003	3528047	27756455	30736354	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	03	2013
MWT2	8.712	cms	6	0	1	0	11	2013-03-27	2013-03-27	2013-04-08 00:18:11	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	03	2013
NERSC-PDSF	15.494	alice	282760	676596	872415	10483171	13517204	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-LBNL-ALICE	"NERSC-PDSF"	03	2013
Nebraska	10.412	atlas	8278	10	156	104	1626	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	03	2013
Nebraska	10.412	cms	254407	1221589	1597338	12719189	16631445	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	03	2013
OU_OCHEP_SWT2	9.02	atlas	76402	579367	627157	5225893	5656952	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-SWT2	"OU_OCHEP_SWT2"	03	2013
Purdue-Carter	16.4	cms	33512	118038	259652	1935792	4258282	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Purdue	"Purdue-Carter"	03	2013
Purdue-Hansen	8.68	cms	36554	177336	257313	1539257	2233470	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Purdue	"Purdue-Hansen"	03	2013
Purdue-RCAC	12.124	cms	207686	668383	1308172	8103516	15860344	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Purdue	"Purdue-RCAC"	03	2013
Purdue-Rossmann	11.24	cms	33052	181282	233389	2037623	2623286	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Purdue	"Purdue-Rossmann"	03	2013
SPRACE	13.48	cms	96607	212017	330580	2858008	4456252	2013-03-01	2013-03-31	2013-04-08 00:18:11	BR-SP-SPRACE	"SPRACE"	03	2013
SWT2_CPB	8.428	atlas	367443	1650881	1818335	13913633	15324935	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-SWT2	"SWT2_CPB"	03	2013
UCSDT2	13.24	cms	343056	836512	999724	11075426	13236391	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_UCSD	"UCSDT2","UCSDT2-B","UCSDT2-C","UCSDT2-D"	03	2013
UFlorida-HPC	10.94	cms	155704	699834	835679	7656118	9142314	2013-03-01	2013-03-31	2013-04-08 00:18:11	T2_US_Florida	"UFlorida-HPC"	03	2013
UFlorida-SSERCA	7.25	atlas	48	0	19	2	137	2013-03-11	2013-03-21	2013-04-08 00:18:11	T2_US_Florida	"UFlorida-SSERCA"	03	2013
USCMS-FNAL-WC1	10.264	cms	461170	2830500	3556696	29052271	36505914	2013-03-01	2013-03-31	2013-04-08 00:18:11	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE","USCMS-FNAL-WC1-CE2","USCMS-FNAL-WC1-CE3","USCMS-FNAL-WC1-CE4"	03	2013
UTA_SWT2	11.24	atlas	71764	680598	686470	7649911	7715919	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-SWT2	"UTA_SWT2"	03	2013
WT2	11.292	atlas	426299	2218324	2551610	25049325	28812782	2013-03-01	2013-03-31	2013-04-08 00:18:11	US-WT2	"WT2"	03	2013
