AGLT2	usatlas	377820	795685	2490493	896137	2804909	11	2009	2009-11-01	2009-11-30	3.13	2009-12-15 00:15:05
BNL_ATLAS_1	usatlas	1908751	1275011	2935074	1514409	3486170	11	2009	2009-11-01	2009-11-30	2.302	2009-12-15 00:15:05
BU_ATLAS_Tier2	usatlas	365097	350699	709114	372233	752656	11	2009	2009-11-01	2009-11-30	2.022	2009-12-15 00:15:07
CIT_CMS_T2	cms	133408	348619	1061895	398980	1215292	11	2009	2009-11-01	2009-11-30	3.046	2009-12-15 00:15:07
CIT_CMS_T2	usatlas	725	0	0	21	65	11	2009	2009-11-01	2009-11-30	3.046	2009-12-15 00:15:07
GLOW	cms	138593	379698	914313	470981	1134123	11	2009	2009-11-01	2009-11-30	2.408	2009-12-15 00:15:06
GLOW	usatlas	499	1	3	49	117	11	2009	2009-11-01	2009-11-30	2.408	2009-12-15 00:15:06
HEPGRID_UERJ	atlas	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	2.117	2009-12-15 00:15:07
HEPGRID_UERJ	cms	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	2.117	2009-12-15 00:15:07
HEPGRID_UERJ	usatlas	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	2.117	2009-12-15 00:15:07
HEPGRID_UERJ	uscms	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	2.117	2009-12-15 00:15:07
IU_OSG	usatlas	31915	59272	124531	63405	133213	11	2009	2009-11-01	2009-11-30	2.101	2009-12-15 00:15:04
MIT_CMS	cms	143516	136971	256410	236486	442703	11	2009	2009-11-01	2009-11-30	1.872	2009-12-15 00:15:04
MIT_CMS	usatlas	406	0	1	19	35	11	2009	2009-11-01	2009-11-30	1.872	2009-12-15 00:15:04
MWT2_IU	usatlas	135412	454758	834935	463742	851430	11	2009	2009-11-01	2009-11-30	1.836	2009-12-15 00:15:05
MWT2_UC	usatlas	309758	770679	1491264	827256	1600740	11	2009	2009-11-01	2009-11-30	1.935	2009-12-15 00:15:06
Nebraska	cms	170146	586005	1187832	624335	1265527	11	2009	2009-11-01	2009-11-30	2.027	2009-12-15 00:15:05
Nebraska	usatlas	1215	1	2	72	145	11	2009	2009-11-01	2009-11-30	2.027	2009-12-15 00:15:05
OU_OCHEP_SWT2	usatlas	74378	136275	325561	145343	347224	11	2009	2009-11-01	2009-11-30	2.389	2009-12-15 00:15:03
Purdue-RCAC	cms	148588	387393	1116854	637747	1838624	11	2009	2009-11-01	2009-11-30	2.883	2009-12-15 00:15:06
Purdue-Steele	cms	22665	110834	354227	114930	367316	11	2009	2009-11-01	2009-11-30	3.196	2009-12-15 00:15:04
SPRACE	cms	44899	22834	48339	31905	67542	11	2009	2009-11-01	2009-11-30	2.117	2009-12-15 00:15:03
SPRACE	usatlas	1230	0	1	53	113	11	2009	2009-11-01	2009-11-30	2.117	2009-12-15 00:15:03
SWT2_CPB	usatlas	318697	426163	799908	459779	863005	11	2009	2009-11-01	2009-11-30	1.877	2009-12-15 00:15:03
UCSDT2	cms	159541	284577	817021	335279	962585	11	2009	2009-11-01	2009-11-30	2.871	2009-12-15 00:15:04
UCSDT2	usatlas	1600	0	1	35	102	11	2009	2009-11-01	2009-11-30	2.871	2009-12-15 00:15:04
UFlorida-HPC	cms	77347	199350	303211	329317	500892	11	2009	2009-11-01	2009-11-30	1.521	2009-12-15 00:15:04
UFlorida-HPC	usatlas	458	10	16	43	65	11	2009	2009-11-01	2009-11-30	1.521	2009-12-15 00:15:04
UFlorida-PG	cms	38208	114972	176483	173046	265625	11	2009	2009-11-06	2009-11-30	1.535	2009-12-15 00:15:05
UFlorida-PG	usatlas	264	0	0	17	26	11	2009	2009-11-07	2009-11-30	1.535	2009-12-15 00:15:05
USCMS-FNAL-WC1-CE	cms	222813	734495	1328701	1049397	1898360	11	2009	2009-11-01	2009-11-30	1.809	2009-12-15 00:15:06
USCMS-FNAL-WC1-CE	usatlas	2240	1	1	285	515	11	2009	2009-11-01	2009-11-30	1.809	2009-12-15 00:15:06
UTA_SWT2	atlas	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	1.543	2009-12-15 00:15:03
UTA_SWT2	cms	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	1.543	2009-12-15 00:15:03
UTA_SWT2	usatlas	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	1.543	2009-12-15 00:15:03
UTA_SWT2	uscms	0	0	0	0	0	11	2009	2009-12-15	2009-12-15	1.543	2009-12-15 00:15:03
WT2	usatlas	212882	335148	808378	364665	879571	11	2009	2009-11-01	2009-11-30	2.412	2009-12-15 00:15:05
