AGLT2	usatlas	1049501	2018145	9059452	36237808	2379665	10682315	42729260	1	2011	2011-01-01	2011-01-31	4.489	17.956	2011-02-24 12:50:25
BNL_ATLAS_1	cms	3	0	0	0	0	0	0	1	2011	2011-01-27	2011-01-27	3.97	15.88	2011-02-24 12:50:25
BNL_ATLAS_1	usatlas	3499957	2685258	10660473	42641892	3197428	12693790	50775160	1	2011	2011-01-01	2011-01-31	3.97	15.88	2011-02-24 12:50:25
BU_ATLAS_Tier2	usatlas	718071	336391	1138011	4552044	357078	1207994	4831976	1	2011	2011-01-01	2011-01-31	3.383	13.532	2011-02-24 12:50:26
CIT_CMS_T2	alice	250	0	0	0	6	19	76	1	2011	2011-01-05	2011-01-31	3.236	12.944	2011-02-24 12:50:26
CIT_CMS_T2	cms	129450	124692	403504	1614016	227065	734784	2939136	1	2011	2011-01-01	2011-01-31	3.236	12.944	2011-02-24 12:50:26
CIT_CMS_T2	usatlas	243	0	0	0	5	16	64	1	2011	2011-01-05	2011-01-31	3.236	12.944	2011-02-24 12:50:26
GLOW	cms	499675	1105783	2662725	10650900	1942975	4678685	18714740	1	2011	2011-01-01	2011-01-31	2.408	9.632	2011-02-24 12:50:25
GLOW	usatlas	106	0	0	0	6	14	56	1	2011	2011-01-02	2011-01-27	2.408	9.632	2011-02-24 12:50:25
GridUNESP_CENTRAL	alice	167	5	19	76	9	32	128	1	2011	2011-01-03	2011-01-30	3.672	14.688	2011-02-24 12:50:25
GridUNESP_CENTRAL	cms	42	0	0	0	14	51	204	1	2011	2011-01-12	2011-01-13	3.672	14.688	2011-02-24 12:50:25
GridUNESP_CENTRAL	usatlas	209	5	17	68	12	42	168	1	2011	2011-01-04	2011-01-30	3.672	14.688	2011-02-24 12:50:25
HEPGRID_UERJ	cms	33813	32893	105126	420504	47033	150318	601272	1	2011	2011-01-01	2011-01-31	3.196	12.784	2011-02-24 12:50:26
HEPGRID_UERJ	usatlas	6	0	0	0	0	0	0	1	2011	2011-01-30	2011-01-31	3.196	12.784	2011-02-24 12:50:26
HU_ATLAS_Tier2	usatlas	499839	1064299	3988992	15955968	1102853	4133495	16533980	1	2011	2011-01-01	2011-01-31	3.748	14.992	2011-02-24 12:50:24
IU_OSG	alice	0	0	0	0	0	0	0	1	2011	2011-02-24	2011-02-24	2.101	8.404	2011-02-24 12:50:25
IU_OSG	atlas	0	0	0	0	0	0	0	1	2011	2011-02-24	2011-02-24	2.101	8.404	2011-02-24 12:50:25
IU_OSG	cms	0	0	0	0	0	0	0	1	2011	2011-02-24	2011-02-24	2.101	8.404	2011-02-24 12:50:25
IU_OSG	usatlas	0	0	0	0	0	0	0	1	2011	2011-02-24	2011-02-24	2.101	8.404	2011-02-24 12:50:25
IU_OSG	uscms	0	0	0	0	0	0	0	1	2011	2011-02-24	2011-02-24	2.101	8.404	2011-02-24 12:50:25
LC-glcc	alice	83502	178085	698095	2792380	341103	1337125	5348500	1	2011	2011-01-01	2011-01-31	3.92	15.68	2011-02-24 12:50:24
MIT_CMS	cms	260597	975831	1826756	7307024	1192321	2232025	8928100	1	2011	2011-01-01	2011-01-31	1.872	7.488	2011-02-24 12:50:24
MIT_CMS	usatlas	333	0	1	4	19	36	144	1	2011	2011-01-03	2011-01-31	1.872	7.488	2011-02-24 12:50:24
MWT2_IU	usatlas	26954	86622	202609	810436	88145	206171	824684	1	2011	2011-01-01	2011-01-31	2.339	9.356	2011-02-24 12:50:25
MWT2_UC	usatlas	602217	1005819	2463251	9853004	1249238	3059384	12237536	1	2011	2011-01-01	2011-01-31	2.449	9.796	2011-02-24 12:50:26
Nebraska	cms	295842	822550	2141098	8564392	943841	2456817	9827268	1	2011	2011-01-01	2011-01-31	2.603	10.412	2011-02-24 12:50:25
Nebraska	usatlas	67157	0	0	0	976	2540	10160	1	2011	2011-01-01	2011-01-31	2.603	10.412	2011-02-24 12:50:25
NERSC-PDSF	alice	64287	130711	447031	1788124	210692	720568	2882272	1	2011	2011-01-01	2011-01-31	3.42	13.68	2011-02-24 12:50:23
NERSC-PDSF	usatlas	2	0	0	0	0	0	0	1	2011	2011-01-19	2011-01-20	3.42	13.68	2011-02-24 12:50:23
OU_OCHEP_SWT2	usatlas	138872	357479	1437066	5748264	366030	1471441	5885764	1	2011	2011-01-01	2011-01-31	4.02	16.08	2011-02-24 12:50:24
Purdue-RCAC	cms	44793	186630	565676	2262704	511373	1549972	6199888	1	2011	2011-01-01	2011-01-31	3.031	12.124	2011-02-24 12:50:26
Purdue-Rossmann	cms	307663	1044604	2935338	11741352	1245720	3500472	14001888	1	2011	2011-01-01	2011-01-31	2.81	11.24	2011-02-24 12:50:25
Purdue-Steele	cms	29936	265076	847182	3388728	269873	862514	3450056	1	2011	2011-01-01	2011-01-31	3.196	12.784	2011-02-24 12:50:24
SPRACE	alice	414	0	1	4	22	75	300	1	2011	2011-01-03	2011-01-31	3.37	13.48	2011-02-24 12:50:23
SPRACE	cms	46331	9848	33188	132752	33690	113534	454136	1	2011	2011-01-03	2011-01-31	3.37	13.48	2011-02-24 12:50:23
SPRACE	usatlas	568	0	1	4	35	119	476	1	2011	2011-01-04	2011-01-31	3.37	13.48	2011-02-24 12:50:23
SWT2_CPB	alice	10	0	0	0	0	1	4	1	2011	2011-01-03	2011-01-29	2.33	9.32	2011-02-24 12:50:23
SWT2_CPB	usatlas	253119	586435	1366394	5465576	650671	1516063	6064252	1	2011	2011-01-01	2011-01-31	2.33	9.32	2011-02-24 12:50:23
UCSDT2	cms	146601	633763	2097754	8391016	744364	2463845	9855380	1	2011	2011-01-01	2011-01-31	3.31	13.24	2011-02-24 12:50:24
UCSDT2	usatlas	1194	0	0	0	37	123	492	1	2011	2011-01-02	2011-01-31	3.31	13.24	2011-02-24 12:50:24
UFlorida-HPC	cms	149710	465991	1125368	4501472	562018	1357273	5429092	1	2011	2011-01-01	2011-01-31	2.415	9.66	2011-02-24 12:50:24
UFlorida-HPC	usatlas	236	6	14	56	16	39	156	1	2011	2011-01-06	2011-01-31	2.415	9.66	2011-02-24 12:50:24
UFlorida-PG	cms	154759	211244	324259	1297036	279108	428432	1713728	1	2011	2011-01-01	2011-01-31	1.535	6.14	2011-02-24 12:50:25
UFlorida-PG	usatlas	592	0	1	4	22	33	132	1	2011	2011-01-01	2011-01-31	1.535	6.14	2011-02-24 12:50:25
USCMS-FNAL-WC1-CE	cms	454818	2273020	5832569	23330276	2796435	7175651	28702604	1	2011	2011-01-01	2011-01-31	2.566	10.264	2011-02-24 12:50:26
USCMS-FNAL-WC1-CE	usatlas	607	1	1	4	19	49	196	1	2011	2011-01-01	2011-01-31	2.566	10.264	2011-02-24 12:50:26
UTA_SWT2	alice	8	0	0	0	0	1	4	1	2011	2011-01-12	2011-01-29	2.851	11.404	2011-02-24 12:50:23
UTA_SWT2	usatlas	112597	742765	2117622	8470488	747516	2131167	8524668	1	2011	2011-01-01	2011-01-31	2.851	11.404	2011-02-24 12:50:23
WT2	usatlas	430292	667463	2285393	9141572	747725	2560212	10240848	1	2011	2011-01-01	2011-01-31	3.424	13.696	2011-02-24 12:50:25
