AGLT2	8.5	atlas	802491	2394886	2706385	20356532	23004274	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-AGLT2	"AGLT2","AGLT2_CE_2"	10	2012
BNL-ATLAS	12.372	atlas	1979150	7144034	7930789	88385997	98119723	2012-10-01	2012-10-31	2012-11-07 00:15:30	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	10	2012
BNL-ATLAS	12.372	cms	36	1	14	11	172	2012-10-11	2012-10-30	2012-11-07 00:15:30	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	10	2012
BU_ATLAS_Tier2	8.38	atlas	580272	562232	616775	4711504	5168578	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-NET2	"BU_ATLAS_Tier2","NET2"	10	2012
CIT_CMS_T2	12.944	atlas	2	0	0	0	0	2012-10-12	2012-10-12	2012-11-07 00:15:30	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	10	2012
CIT_CMS_T2	12.944	cms	251886	881928	1034736	11415714	13393617	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	10	2012
GLOW	9.632	cms	482657	1843001	2240043	17751826	21576146	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Wisconsin	"GLOW","GLOW-CMS"	10	2012
GridUNESP_CENTRAL	14.688	atlas	13	0	37	0	547	2012-10-12	2012-10-15	2012-11-07 00:15:30	BR-SP-SPRACE	"GridUNESP_CENTRAL"	10	2012
HU_ATLAS_Tier2	8.872	atlas	46943	518557	599041	4600636	5314699	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-NET2	"HU_ATLAS_Tier2"	10	2012
LC-glcc	15.68	alice	125095	293425	387734	4600911	6079671	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-LLNL-ALICE	"LC-glcc"	10	2012
MIT_CMS	10.8	atlas	4	0	0	0	0	2012-10-01	2012-10-16	2012-11-07 00:15:30	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	10	2012
MIT_CMS	10.8	cms	361688	1747666	2067300	18874808	22326888	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	10	2012
MWT2	8.712	atlas	880942	2861001	3188455	24925040	27777822	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	10	2012
NERSC-PDSF	13.92	alice	299490	244684	342311	3406002	4764969	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-LBNL-ALICE	"NERSC-PDSF"	10	2012
Nebraska	10.412	atlas	4912	4	88	46	921	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	10	2012
Nebraska	10.412	cms	246743	1069096	1406377	11131436	14643249	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	10	2012
OU_OCHEP_SWT2	9.02	atlas	98864	581585	607593	5245888	5480487	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-SWT2	"OU_OCHEP_SWT2"	10	2012
Purdue-Carter	16.4	cms	84596	458597	594672	7521009	9752552	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-Carter"	10	2012
Purdue-Hansen	8.68	cms	20743	174626	316511	1515740	2747313	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-Hansen"	10	2012
Purdue-RCAC	12.124	atlas	1	0	0	0	0	2012-10-12	2012-10-12	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-RCAC"	10	2012
Purdue-RCAC	12.124	cms	286509	790444	1619697	9583315	19637142	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-RCAC"	10	2012
Purdue-Rossmann	11.24	cms	151209	949613	1160390	10673617	13042800	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-Rossmann"	10	2012
Purdue-Steele	12.784	cms	71806	272564	331968	3484453	4243916	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Purdue	"Purdue-Steele"	10	2012
SPRACE	13.48	atlas	1	0	0	0	0	2012-10-12	2012-10-12	2012-11-07 00:15:30	BR-SP-SPRACE	"SPRACE"	10	2012
SPRACE	13.48	cms	82493	317810	633762	4284070	8543099	2012-10-01	2012-10-31	2012-11-07 00:15:30	BR-SP-SPRACE	"SPRACE"	10	2012
SWT2_CPB	8.428	atlas	403151	1622178	1758931	13671712	14824273	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-SWT2	"SWT2_CPB"	10	2012
UCSDT2	13.24	atlas	2	0	0	0	0	2012-10-12	2012-10-12	2012-11-07 00:15:30	T2_US_UCSD	"UCSDT2","UCSDT2-B"	10	2012
UCSDT2	13.24	cms	289720	1177484	1385857	15589819	18348720	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_UCSD	"UCSDT2","UCSDT2-B"	10	2012
UFlorida-HPC	10.94	cms	235719	1483339	1804618	16227721	19742543	2012-10-01	2012-10-31	2012-11-07 00:15:30	T2_US_Florida	"UFlorida-HPC"	10	2012
UFlorida-SSERCA	7.25	atlas	3	0	0	0	0	2012-10-12	2012-10-20	2012-11-07 00:15:30	T2_US_Florida	"UFlorida-SSERCA"	10	2012
UFlorida-SSERCA	7.25	cms	1208	0	188	2	1364	2012-10-07	2012-10-24	2012-11-07 00:15:30	T2_US_Florida	"UFlorida-SSERCA"	10	2012
USCMS-FNAL-WC1	10.264	atlas	1	0	0	0	0	2012-10-16	2012-10-16	2012-11-07 00:15:30	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE"	10	2012
USCMS-FNAL-WC1	10.264	cms	408839	3815859	4620047	39165978	47420170	2012-10-01	2012-10-31	2012-11-07 00:15:30	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE"	10	2012
UTA_SWT2	11.24	atlas	135522	777134	789706	8734989	8876292	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-SWT2	"UTA_SWT2"	10	2012
WT2	11.292	atlas	445249	2265678	2770651	25584041	31286207	2012-10-01	2012-10-31	2012-11-07 00:15:30	US-WT2	"WT2"	10	2012
