AGLT2	8.5	atlas	813800	2094157	2305613	17800343	19597716	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-AGLT2	"AGLT2","AGLT2_CE_2"	08	2012
BNL-ATLAS	12.372	atlas	2829203	7328010	8162413	90662139	100985378	2012-08-01	2012-08-31	2012-09-04 00:15:42	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	08	2012
BU_ATLAS_Tier2	8.38	atlas	320729	548297	601760	4594730	5042749	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-NET2	"BU_ATLAS_Tier2","NET2"	08	2012
CIT_CMS_T2	12.944	atlas	2	0	0	0	0	2012-08-04	2012-08-04	2012-09-04 00:15:42	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	08	2012
CIT_CMS_T2	12.944	cms	234337	857605	1117030	11100856	14458844	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	08	2012
GLOW	9.632	cms	258365	1732230	1956719	16684808	18847130	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Wisconsin	"GLOW","GLOW-CMS"	08	2012
GridUNESP_CENTRAL	14.688	atlas	6	0	0	0	3	2012-08-02	2012-08-02	2012-09-04 00:15:42	BR-SP-SPRACE	"GridUNESP_CENTRAL"	08	2012
HU_ATLAS_Tier2	8.872	atlas	145758	1034295	1226236	9176272	10879168	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-NET2	"HU_ATLAS_Tier2"	08	2012
LC-glcc	15.68	alice	208856	384323	449995	6026180	7055926	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-LLNL-ALICE	"LC-glcc"	08	2012
MIT_CMS	7.488	atlas	2	0	1	0	9	2012-08-03	2012-08-03	2012-09-04 00:15:42	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	08	2012
MIT_CMS	7.488	cms	231653	1453865	1607715	10886526	12038585	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	08	2012
MWT2	8.712	atlas	779208	3433373	3955622	29911541	34461378	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC"	08	2012
NERSC-PDSF	13.92	alice	321401	333262	413790	4639004	5759961	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-LBNL-ALICE	"NERSC-PDSF"	08	2012
Nebraska	10.412	atlas	13426	13	240	132	2501	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	08	2012
Nebraska	10.412	cms	288873	1553429	2009991	16174297	20928022	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	08	2012
OU_OCHEP_SWT2	9.02	atlas	88441	575699	620451	5192807	5596455	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-SWT2	"OU_OCHEP_SWT2"	08	2012
Purdue-Carter	16.4	cms	9603	31872	54101	522706	887276	2012-08-02	2012-08-31	2012-09-04 00:15:42	T2_US_Purdue	"Purdue-Carter"	08	2012
Purdue-Hansen	8.68	cms	48655	395904	572563	3436436	4969852	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Purdue	"Purdue-Hansen"	08	2012
Purdue-RCAC	12.124	cms	142264	435177	1494343	5276068	18117423	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Purdue	"Purdue-RCAC"	08	2012
Purdue-Rossmann	11.24	cms	143019	1745833	2248744	19623165	25275866	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Purdue	"Purdue-Rossmann"	08	2012
Purdue-Steele	12.784	cms	84026	313798	451062	4011595	5766377	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Purdue	"Purdue-Steele"	08	2012
SPRACE	13.48	cms	164709	267585	755871	3607044	10189191	2012-08-01	2012-08-31	2012-09-04 00:15:42	BR-SP-SPRACE	"SPRACE"	08	2012
SWT2_CPB	8.428	atlas	452542	1393358	1546953	11743218	13037716	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-SWT2	"SWT2_CPB"	08	2012
UCSDT2	13.24	cms	469535	1144100	1402312	15147883	18566694	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_UCSD	"UCSDT2","UCSDT2-B"	08	2012
UFlorida-HPC	9.66	cms	175953	1382909	1567712	13358908	15144120	2012-08-01	2012-08-31	2012-09-04 00:15:42	T2_US_Florida	"UFlorida-HPC"	08	2012
UFlorida-SSERCA	7.25	atlas	1	0	0	0	0	2012-08-02	2012-08-02	2012-09-04 00:15:42	T2_US_Florida	"UFlorida-SSERCA"	08	2012
USCMS-FNAL-WC1	10.264	cms	392419	4377408	5321149	44929675	54616287	2012-08-01	2012-08-31	2012-09-04 00:15:42	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE"	08	2012
UTA_SWT2	11.24	atlas	93098	526093	547638	5913282	6155451	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-SWT2	"UTA_SWT2"	08	2012
WT2	11.292	atlas	314272	1872528	2036708	21144582	22998511	2012-08-01	2012-08-31	2012-09-04 00:15:42	US-WT2	"WT2"	08	2012
