AGLT2	usatlas	1877391	1650606	3507538	14030152	1862597	3958018	15832072	3	2011	2011-03-01	2011-03-31	2.125	8.5	2011-04-08 00:15:05
BNL_ATLAS_1	usatlas	5202378	2146257	6638372	26553488	2704869	8366160	33464640	3	2011	2011-03-01	2011-03-31	3.093	12.372	2011-04-08 00:15:04
BU_ATLAS_Tier2	usatlas	867735	227248	455178	1820712	262105	524996	2099984	3	2011	2011-03-01	2011-03-31	2.003	8.012	2011-04-08 00:15:06
CIT_CMS_T2	alice	628	0	0	0	20	65	260	3	2011	2011-03-01	2011-03-22	3.236	12.944	2011-04-08 00:15:06
CIT_CMS_T2	cms	123303	174473	564595	2258380	333646	1079680	4318720	3	2011	2011-03-01	2011-03-31	3.236	12.944	2011-04-08 00:15:06
CIT_CMS_T2	usatlas	577	0	0	0	20	64	256	3	2011	2011-03-01	2011-03-27	3.236	12.944	2011-04-08 00:15:06
GLOW	cms	335324	625528	1506271	6025084	864511	2081744	8326976	3	2011	2011-03-01	2011-03-31	2.408	9.632	2011-04-08 00:15:05
GLOW	usatlas	235	0	0	0	42	102	408	3	2011	2011-03-04	2011-03-27	2.408	9.632	2011-04-08 00:15:05
GridUNESP_CENTRAL	alice	211	8	30	120	19	69	276	3	2011	2011-03-03	2011-03-22	3.672	14.688	2011-04-08 00:15:04
GridUNESP_CENTRAL	usatlas	107	3	10	40	15	55	220	3	2011	2011-03-01	2011-03-17	3.672	14.688	2011-04-08 00:15:04
HEPGRID_UERJ	cms	66	556	1777	7108	1290	4123	16492	3	2011	2011-03-01	2011-03-01	3.196	12.784	2011-04-08 00:15:06
HU_ATLAS_Tier2	usatlas	336059	826852	1833957	7335828	851633	1888922	7555688	3	2011	2011-03-01	2011-03-31	2.218	8.872	2011-04-08 00:15:04
LC-glcc	alice	83401	216162	847355	3389420	298962	1171931	4687724	3	2011	2011-03-01	2011-03-31	3.92	15.68	2011-04-08 00:15:04
MIT_CMS	cms	230756	618275	1157410	4629640	784806	1469157	5876628	3	2011	2011-03-01	2011-03-31	1.872	7.488	2011-04-08 00:15:04
MIT_CMS	usatlas	332	0	1	4	19	35	140	3	2011	2011-03-01	2011-03-28	1.872	7.488	2011-04-08 00:15:04
MWT2_IU	usatlas	98529	73503	159501	638004	77327	167799	671196	3	2011	2011-03-01	2011-03-31	2.17	8.68	2011-04-08 00:15:04
MWT2_UC	usatlas	853152	2085456	4542123	18168492	2250393	4901356	19605424	3	2011	2011-03-01	2011-03-31	2.178	8.712	2011-04-08 00:15:05
Nebraska	cms	192057	571663	1488038	5952152	641490	1669797	6679188	3	2011	2011-03-01	2011-03-31	2.603	10.412	2011-04-08 00:15:05
Nebraska	usatlas	80025	0	1	4	268	698	2792	3	2011	2011-03-01	2011-03-31	2.603	10.412	2011-04-08 00:15:05
NERSC-PDSF	alice	61120	57802	197684	790736	116625	398858	1595432	3	2011	2011-03-01	2011-03-31	3.42	13.68	2011-04-08 00:15:03
OU_OCHEP_SWT2	usatlas	515667	275016	663613	2654452	303349	731980	2927920	3	2011	2011-03-01	2011-03-31	2.413	9.652	2011-04-08 00:15:03
Purdue-RCAC	cms	128902	250158	758229	3032916	439575	1332353	5329412	3	2011	2011-03-01	2011-03-31	3.031	12.124	2011-04-08 00:15:05
Purdue-Rossmann	cms	109619	335087	941593	3766372	431460	1212403	4849612	3	2011	2011-03-01	2011-03-29	2.81	11.24	2011-04-08 00:15:05
Purdue-Steele	cms	13038	76396	244161	976644	106498	340367	1361468	3	2011	2011-03-01	2011-03-31	3.196	12.784	2011-04-08 00:15:04
SPRACE	alice	170	0	1	4	21	69	276	3	2011	2011-03-01	2011-03-22	3.37	13.48	2011-04-08 00:15:03
SPRACE	cms	52078	11454	38600	154400	44811	151012	604048	3	2011	2011-03-01	2011-03-31	3.37	13.48	2011-04-08 00:15:03
SPRACE	usatlas	149	0	0	0	12	41	164	3	2011	2011-03-01	2011-03-17	3.37	13.48	2011-04-08 00:15:03
SWT2_CPB	alice	6	0	0	0	0	0	0	3	2011	2011-03-07	2011-03-24	1.865	7.46	2011-04-08 00:15:03
SWT2_CPB	usatlas	351204	339949	634004	2536016	385618	719178	2876712	3	2011	2011-03-01	2011-03-31	1.865	7.46	2011-04-08 00:15:03
UCSDT2	cms	134620	328835	1088443	4353772	385846	1277150	5108600	3	2011	2011-03-01	2011-03-31	3.31	13.24	2011-04-08 00:15:03
UCSDT2	usatlas	749	0	0	0	29	96	384	3	2011	2011-03-01	2011-03-27	3.31	13.24	2011-04-08 00:15:03
UFlorida-HPC	cms	206437	343233	828909	3315636	386044	932297	3729188	3	2011	2011-03-01	2011-03-31	2.415	9.66	2011-04-08 00:15:03
UFlorida-HPC	usatlas	375	10	25	100	21	51	204	3	2011	2011-03-01	2011-03-28	2.415	9.66	2011-04-08 00:15:03
UFlorida-PG	cms	36059	42028	64513	258052	64499	99006	396024	3	2011	2011-03-01	2011-03-31	1.535	6.14	2011-04-08 00:15:04
UFlorida-PG	usatlas	394	0	1	4	13	21	84	3	2011	2011-03-01	2011-03-27	1.535	6.14	2011-04-08 00:15:04
USCMS-FNAL-WC1-CE	cms	662633	3611033	9265910	37063640	4268719	10953532	43814128	3	2011	2011-03-01	2011-03-31	2.566	10.264	2011-04-08 00:15:05
USCMS-FNAL-WC1-CE	usatlas	431	0	1	4	11	27	108	3	2011	2011-03-01	2011-03-17	2.566	10.264	2011-04-08 00:15:05
UTA_SWT2	alice	25	1	2	8	1	3	12	3	2011	2011-03-01	2011-03-22	2.81	11.24	2011-04-08 00:15:03
UTA_SWT2	usatlas	178408	506592	1423523	5694092	514146	1444751	5779004	3	2011	2011-03-01	2011-03-31	2.81	11.24	2011-04-08 00:15:03
WT2	usatlas	606969	446917	1184330	4737320	526992	1396528	5586112	3	2011	2011-03-01	2011-03-31	2.65	10.6	2011-04-08 00:15:04
