AGLT2	8.5	atlas	1125937	2831032	3060152	24063767	26011290	2012-04-01	2012-04-30	2012-05-07 00:18:40	US-AGLT2	"AGLT2","AGLT2_CE_2"	04	2012
BNL-ATLAS	12.372	atlas	1720500	4326446	4996835	53526786	61820830	2012-04-01	2012-04-30	2012-05-07 00:18:40	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	04	2012
BNL-ATLAS	12.372	cms	30	1	18	10	215	2012-04-02	2012-04-24	2012-05-07 00:18:40	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7"	04	2012
BU_ATLAS_Tier2	8.38	atlas	245534	554709	603541	4648466	5057673	2012-04-01	2012-04-30	2012-05-07 00:18:40	US-NET2	"BU_ATLAS_Tier2"	04	2012
CIT_CMS_T2	12.944	cms	135470	775169	1049851	10033809	13589315	2012-04-01	2012-04-30	2012-05-07 00:18:40	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	04	2012
GLOW	9.632	cms	237209	1614397	1763138	15549856	16982575	2012-04-01	2012-04-30	2012-05-07 00:18:40	T2_US_Wisconsin	"GLOW","GLOW-CMS"	04	2012
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2012-04-01	2012-04-01	2012-05-07 00:18:40	BR-SP-SPRACE	"GridUNESP_CENTRAL"	04	2012
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2012-04-01	2012-04-01	2012-05-07 00:18:40	BR-SP-SPRACE	"GridUNESP_CENTRAL"	04	2012
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2012-04-01	2012-04-01	2012-05-07 00:18:40	BR-SP-SPRACE	"GridUNESP_CENTRAL"	04	2012
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2012-04-01	2012-04-01	2012-05-07 00:18:40	BR-SP-SPRACE	"GridUNESP_CENTRAL"	04	2012
