AGLT2	usatlas	502809	1085667	3807433	15229732	1407518	4936166	19744664	11	2010	2010-11-01	2010-11-30	3.507	14.028	2010-12-08 00:15:11
BNL_ATLAS_1	cms	4	0	0	0	0	0	0	11	2010	2010-11-09	2010-11-09	3.97	15.88	2010-12-08 00:15:11
BNL_ATLAS_1	usatlas	3273899	2781875	11044044	44176176	3577467	14202543	56810172	11	2010	2010-11-01	2010-11-30	3.97	15.88	2010-12-08 00:15:11
BU_ATLAS_Tier2	usatlas	347799	363006	1051627	4206508	398064	1153193	4612772	11	2010	2010-11-01	2010-11-30	2.897	11.588	2010-12-08 00:15:15
CIT_CMS_T2	alice	165	0	0	0	7	24	96	11	2010	2010-11-01	2010-11-29	3.236	12.944	2010-12-08 00:15:16
CIT_CMS_T2	cms	235565	370044	1197461	4789844	625089	2022789	8091156	11	2010	2010-11-01	2010-11-30	3.236	12.944	2010-12-08 00:15:16
CIT_CMS_T2	usatlas	265	0	0	0	9	30	120	11	2010	2010-11-01	2010-11-29	3.236	12.944	2010-12-08 00:15:16
GLOW	cms	410324	780728	1879992	7519968	1293673	3115165	12460660	11	2010	2010-11-01	2010-11-30	2.408	9.632	2010-12-08 00:15:14
GLOW	usatlas	49	0	0	0	2	4	16	11	2010	2010-11-05	2010-11-30	2.408	9.632	2010-12-08 00:15:14
GridUNESP_CENTRAL	alice	204	7	24	96	54	198	792	11	2010	2010-11-12	2010-11-30	3.672	14.688	2010-12-08 00:15:11
GridUNESP_CENTRAL	cms	5268	915	3359	13436	2418	8879	35516	11	2010	2010-11-19	2010-11-22	3.672	14.688	2010-12-08 00:15:11
GridUNESP_CENTRAL	usatlas	253	6	21	84	66	244	976	11	2010	2010-11-13	2010-11-30	3.672	14.688	2010-12-08 00:15:11
HEPGRID_UERJ	cms	40895	6635	21205	84820	26101	83418	333672	11	2010	2010-11-01	2010-11-30	3.196	12.784	2010-12-08 00:15:16
HU_ATLAS_Tier2	usatlas	317448	926966	3474269	13897076	1002164	3756111	15024444	11	2010	2010-11-01	2010-11-30	3.748	14.992	2010-12-08 00:15:08
IU_OSG	alice	0	0	0	0	0	0	0	11	2010	2010-12-08	2010-12-08	2.101	8.404	2010-12-08 00:15:14
IU_OSG	atlas	0	0	0	0	0	0	0	11	2010	2010-12-08	2010-12-08	2.101	8.404	2010-12-08 00:15:14
IU_OSG	cms	0	0	0	0	0	0	0	11	2010	2010-12-08	2010-12-08	2.101	8.404	2010-12-08 00:15:14
IU_OSG	usatlas	0	0	0	0	0	0	0	11	2010	2010-12-08	2010-12-08	2.101	8.404	2010-12-08 00:15:14
IU_OSG	uscms	0	0	0	0	0	0	0	11	2010	2010-12-08	2010-12-08	2.101	8.404	2010-12-08 00:15:14
MIT_CMS	cms	319238	690937	1293434	5173736	1168782	2187959	8751836	11	2010	2010-11-01	2010-11-30	1.872	7.488	2010-12-08 00:15:09
MIT_CMS	usatlas	302	0	1	4	26	49	196	11	2010	2010-11-01	2010-11-28	1.872	7.488	2010-12-08 00:15:09
MWT2_IU	usatlas	43648	95710	223867	895468	98602	230630	922520	11	2010	2010-11-01	2010-11-30	2.339	9.356	2010-12-08 00:15:11
MWT2_UC	usatlas	488144	1065294	2608905	10435620	1350424	3307189	13228756	11	2010	2010-11-01	2010-11-30	2.449	9.796	2010-12-08 00:15:15
Nebraska	cms	298801	453899	1181498	4725992	627715	1633941	6535764	11	2010	2010-11-01	2010-11-30	2.603	10.412	2010-12-08 00:15:12
Nebraska	usatlas	28097	29	75	300	916	2384	9536	11	2010	2010-11-01	2010-11-30	2.603	10.412	2010-12-08 00:15:12
NERSC-PDSF	alice	33562	176356	204573	818292	219369	254469	1017876	11	2010	2010-11-01	2010-11-30	1.16	4.64	2010-12-08 00:15:03
NERSC-PDSF	usatlas	4	0	0	0	0	0	0	11	2010	2010-11-08	2010-11-12	1.16	4.64	2010-12-08 00:15:03
OU_OCHEP_SWT2	usatlas	90020	335345	1348089	5392356	358154	1439779	5759116	11	2010	2010-11-01	2010-11-30	4.02	16.08	2010-12-08 00:15:06
Purdue-RCAC	cms	118692	351533	1065496	4261984	645527	1956593	7826372	11	2010	2010-11-01	2010-11-30	3.031	12.124	2010-12-08 00:15:14
Purdue-Rossmann	cms	241082	465277	1307427	5229708	819589	2303045	9212180	11	2010	2010-11-01	2010-11-30	2.81	11.24	2010-12-08 00:15:12
Purdue-Steele	cms	44387	156985	501726	2006904	176852	565218	2260872	11	2010	2010-11-01	2010-11-30	3.196	12.784	2010-12-08 00:15:08
SPRACE	alice	527	1	2	8	46	156	624	11	2010	2010-11-01	2010-11-30	3.37	13.48	2010-12-08 00:15:03
SPRACE	cms	50068	14225	47937	191748	73964	249258	997032	11	2010	2010-11-01	2010-11-30	3.37	13.48	2010-12-08 00:15:03
SPRACE	usatlas	624	2	8	32	71	239	956	11	2010	2010-11-01	2010-11-30	3.37	13.48	2010-12-08 00:15:03
SWT2_CPB	alice	16	0	0	0	0	1	4	11	2010	2010-11-01	2010-11-28	1.877	7.508	2010-12-08 00:15:05
SWT2_CPB	usatlas	298628	564418	1059412	4237648	684203	1284249	5136996	11	2010	2010-11-01	2010-11-30	1.877	7.508	2010-12-08 00:15:05
UCSDT2	cms	285022	603652	1998090	7992360	751155	2486322	9945288	11	2010	2010-11-01	2010-11-30	3.31	13.24	2010-12-08 00:15:07
UCSDT2	usatlas	1289	0	0	0	50	167	668	11	2010	2010-11-01	2010-11-30	3.31	13.24	2010-12-08 00:15:07
UFlorida-HPC	cms	375799	330434	797998	3191992	491204	1186258	4745032	11	2010	2010-11-01	2010-11-30	2.415	9.66	2010-12-08 00:15:06
UFlorida-HPC	usatlas	311	8	19	76	17	41	164	11	2010	2010-11-01	2010-11-28	2.415	9.66	2010-12-08 00:15:06
UFlorida-PG	cms	69888	115728	177643	710572	222442	341449	1365796	11	2010	2010-11-01	2010-11-30	1.535	6.14	2010-12-08 00:15:10
UFlorida-PG	usatlas	527	1	1	4	25	38	152	11	2010	2010-11-01	2010-11-30	1.535	6.14	2010-12-08 00:15:10
USCMS-FNAL-WC1-CE	cms	402988	1413775	3627747	14510988	2003766	5141664	20566656	11	2010	2010-11-01	2010-11-30	2.566	10.264	2010-12-08 00:15:15
USCMS-FNAL-WC1-CE	usatlas	759	0	1	4	90	232	928	11	2010	2010-11-01	2010-11-30	2.566	10.264	2010-12-08 00:15:15
UTA_SWT2	alice	23	0	1	4	1	1	4	11	2010	2010-11-07	2010-11-24	2.851	11.404	2010-12-08 00:15:05
UTA_SWT2	usatlas	126270	768283	2190376	8761504	776905	2214956	8859824	11	2010	2010-11-01	2010-11-30	2.851	11.404	2010-12-08 00:15:05
WT2	usatlas	442030	832883	2851793	11407172	951717	3258680	13034720	11	2010	2010-11-01	2010-11-30	3.424	13.696	2010-12-08 00:15:11
