AGLT2	atlas	1125996	2831098	6016083	24064332	3060247	6503025	26012100	4	2012	2012-04-01	2012-04-30	2.125	8.5	2012-05-07 00:15:03
BNL-ATLAS	atlas	1720500	4326446	13381696	53526784	4996835	15455208	61820832	4	2012	2012-04-01	2012-04-30	3.093	12.372	2012-05-07 00:15:52
BNL-ATLAS	cms	30	1	3	12	18	54	216	4	2012	2012-04-02	2012-04-24	3.093	12.372	2012-05-07 00:15:52
BU_ATLAS_Tier2	atlas	245534	554709	1162117	4648468	603541	1264417	5057668	4	2012	2012-04-01	2012-04-30	2.095	8.38	2012-05-07 00:15:52
CIT_CMS_T2	cms	135470	775169	2508448	10033792	1049851	3397326	13589304	4	2012	2012-04-01	2012-04-30	3.236	12.944	2012-05-07 00:15:53
GLOW	cms	237209	1614397	3887469	15549876	1763138	4245641	16982564	4	2012	2012-04-01	2012-04-30	2.408	9.632	2012-05-07 00:15:56
HU_ATLAS_Tier2	atlas	205631	1226419	2720195	10880780	1326229	2941579	11766316	4	2012	2012-04-01	2012-04-30	2.218	8.872	2012-05-07 00:15:58
LC-glcc	alice	110512	367329	1439929	5759716	473929	1857801	7431204	4	2012	2012-04-01	2012-04-30	3.92	15.68	2012-05-07 00:15:59
MIT_CMS	cms	373785	955399	1788514	7154056	1120771	2098090	8392360	4	2012	2012-04-01	2012-04-30	1.872	7.488	2012-05-07 00:15:59
MWT2	atlas	500797	3308074	7204986	28819944	3705501	8070580	32282320	4	2012	2012-04-01	2012-04-30	2.178	8.712	2012-05-07 00:16:00
Nebraska	atlas	2428	23833	62038	248152	37	96	384	4	2012	2012-04-01	2012-04-30	2.603	10.412	2012-05-07 00:16:01
Nebraska	cms	175150	4105525	10686681	42746724	1296402	3374518	13498072	4	2012	2012-04-01	2012-04-30	2.603	10.412	2012-05-07 00:16:01
NERSC-PDSF	alice	180901	242951	845468	3381872	352493	1226676	4906704	4	2012	2012-04-01	2012-04-30	3.48	13.92	2012-05-07 00:16:00
OU_OCHEP_SWT2	atlas	141324	578247	1303947	5215788	606068	1366685	5466740	4	2012	2012-04-01	2012-04-30	2.255	9.02	2012-05-07 00:16:03
Purdue-Hansen	cms	63495	662681	1438018	5752072	723110	1569146	6276584	4	2012	2012-04-02	2012-04-30	2.17	8.68	2012-05-07 00:16:03
Purdue-RCAC	cms	146687	996034	3018981	12075924	1498926	4543239	18172956	4	2012	2012-04-01	2012-04-30	3.031	12.124	2012-05-07 00:16:03
Purdue-Rossmann	cms	125299	2090138	5873293	23493172	2326178	6536558	26146232	4	2012	2012-04-01	2012-04-30	2.81	11.24	2012-05-07 00:16:05
Purdue-Steele	cms	10323	15177	48513	194052	18584	59385	237540	4	2012	2012-04-01	2012-04-29	3.196	12.784	2012-05-07 00:16:05
SPRACE	cms	44699	75237	253537	1014148	165493	557729	2230916	4	2012	2012-04-01	2012-04-30	3.37	13.48	2012-05-07 00:16:06
SWT2_CPB	atlas	1158444	829015	1746736	6986944	917959	1934139	7736556	4	2012	2012-04-01	2012-04-30	2.107	8.428	2012-05-07 00:16:07
UCSDT2	cms	235532	1228366	4065915	16263660	1336310	4423209	17692836	4	2012	2012-04-01	2012-04-30	3.31	13.24	2012-05-07 00:16:08
UFlorida-HPC	cms	276991	1241556	2998359	11993436	1386161	3347566	13390264	4	2012	2012-04-01	2012-04-30	2.415	9.66	2012-05-07 00:16:10
UFlorida-PG	cms	35069	246061	377698	1510792	263600	404626	1618504	4	2012	2012-04-01	2012-04-30	1.535	6.14	2012-05-07 00:16:11
USCMS-FNAL-WC1	cms	353477	4917745	12618941	50475764	5197496	13336787	53347148	4	2012	2012-04-01	2012-04-30	2.566	10.264	2012-05-07 00:16:11
UTA_SWT2	atlas	81490	817875	2298229	9192916	828481	2328032	9312128	4	2012	2012-04-01	2012-04-30	2.81	11.24	2012-05-07 00:16:12
WT2	atlas	537650	1887803	5329268	21317072	2316852	6540473	26161892	4	2012	2012-04-01	2012-04-30	2.823	11.292	2012-05-07 00:16:12
