AGLT2	atlas	2050033	1842255	3914792	2227192	4732782	2	2012	2012-02-01	2012-02-29	2.125	2012-03-08 00:15:04
BNL-ATLAS	atlas	2319226	2677455	8281362	3281705	10150316	2	2012	2012-02-01	2012-02-29	3.093	2012-03-08 00:15:50
BU_ATLAS_Tier2	atlas	238593	238138	498900	628317	1316325	2	2012	2012-02-01	2012-02-29	2.095	2012-03-08 00:15:54
CIT_CMS_T2	cms	213584	479416	1551392	607591	1966188	2	2012	2012-02-01	2012-02-29	3.236	2012-03-08 00:15:55
GLOW	cms	250485	817071	1967502	929790	2238945	2	2012	2012-02-01	2012-02-29	2.408	2012-03-08 00:15:58
HU_ATLAS_Tier2	atlas	420416	928816	2060113	1054276	2338387	2	2012	2012-02-01	2012-02-29	2.218	2012-03-08 00:16:00
LC-glcc	alice	110418	254483	997573	318850	1249893	2	2012	2012-02-01	2012-02-29	3.92	2012-03-08 00:16:01
MIT_CMS	cms	151455	503886	943264	564204	1056205	2	2012	2012-02-01	2012-02-29	1.872	2012-03-08 00:16:01
MWT2	atlas	584251	1652827	3599858	1969637	4289868	2	2012	2012-02-01	2012-02-29	2.178	2012-03-08 00:16:03
Nebraska	atlas	970	89	232	72	188	2	2012	2012-02-06	2012-02-29	2.603	2012-03-08 00:16:03
Nebraska	cms	201514	1081499	2815126	1179437	3070084	2	2012	2012-02-01	2012-02-29	2.603	2012-03-08 00:16:03
NERSC-PDSF	alice	73130	29198	101608	86302	300329	2	2012	2012-02-01	2012-02-29	3.48	2012-03-08 00:16:03
OU_OCHEP_SWT2	atlas	163396	178270	401997	196989	444211	2	2012	2012-02-01	2012-02-29	2.255	2012-03-08 00:16:06
Purdue-Hansen	cms	60135	159363	345818	194299	421627	2	2012	2012-02-01	2012-02-29	2.17	2012-03-08 00:16:06
Purdue-RCAC	cms	139062	363735	1102480	436506	1323046	2	2012	2012-02-01	2012-02-29	3.031	2012-03-08 00:16:06
Purdue-Rossmann	cms	102469	516720	1451985	585761	1645995	2	2012	2012-02-01	2012-02-29	2.81	2012-03-08 00:16:07
Purdue-Steele	cms	6328	4212	13461	4042	12919	2	2012	2012-02-01	2012-02-29	3.196	2012-03-08 00:16:08
SPRACE	cms	55927	32913	110908	89135	300387	2	2012	2012-02-01	2012-02-29	3.37	2012-03-08 00:16:09
SWT2_CPB	atlas	317370	356125	750356	431137	908408	2	2012	2012-02-01	2012-02-29	2.107	2012-03-08 00:16:10
UCSDT2	cms	168280	819968	2714090	948019	3137945	2	2012	2012-02-01	2012-02-29	3.31	2012-03-08 00:16:10
UFlorida-HPC	cms	287778	813877	1965516	916833	2214147	2	2012	2012-02-01	2012-02-29	2.415	2012-03-08 00:16:13
UFlorida-PG	cms	50432	182213	279686	211313	324364	2	2012	2012-02-01	2012-02-29	1.535	2012-03-08 00:16:15
USCMS-FNAL-WC1	cms	375266	3507906	9001283	3903260	10015755	2	2012	2012-02-01	2012-02-29	2.566	2012-03-08 00:16:15
UTA_SWT2	atlas	148451	350678	985405	359629	1010561	2	2012	2012-02-01	2012-02-29	2.81	2012-03-08 00:16:19
WT2	atlas	835394	1123995	3173039	1310714	3700147	2	2012	2012-02-01	2012-02-29	2.823	2012-03-08 00:16:19
