AGLT2	usatlas	1329293	2200730	4676551	18706204	2481124	5272389	21089556	12	2011	2011-12-01	2011-12-31	2.125	8.5	2012-01-08 00:15:04
BNL-ATLAS	ilc	11	0	1	4	2	8	32	12	2011	2011-12-14	2011-12-14	3.093	12.372	2012-01-08 00:15:55
BNL-ATLAS	usatlas	2224784	4798310	14841173	59364692	5594882	17304972	69219888	12	2011	2011-12-01	2011-12-31	3.093	12.372	2012-01-08 00:15:55
BU_ATLAS_Tier2	usatlas	299147	317163	664458	2657832	386702	810139	3240556	12	2011	2011-12-01	2011-12-31	2.095	8.38	2012-01-08 00:15:56
CIT_CMS_T2	cms	229123	655138	2120028	8480112	920395	2978386	11913544	12	2011	2011-12-01	2011-12-31	3.236	12.944	2012-01-08 00:15:56
FNAL_GPGRID_1	ilc	6570	2199	7307	29228	2489	8269	33076	12	2011	2011-12-01	2011-12-29	3.322	13.288	2012-01-08 00:15:59
GLOW	cms	409646	1596331	3843969	15375876	1784859	4297944	17191776	12	2011	2011-12-01	2011-12-31	2.408	9.632	2012-01-08 00:16:00
HU_ATLAS_Tier2	usatlas	222399	544632	1207994	4831976	653203	1448803	5795212	12	2011	2011-12-01	2011-12-31	2.218	8.872	2012-01-08 00:16:02
LC-glcc	alice	133338	660842	2590500	10362000	721752	2829268	11317072	12	2011	2011-12-01	2011-12-31	3.92	15.68	2012-01-08 00:16:03
MIT_CMS	cms	319413	1158537	2168789	8675156	1284901	2405324	9621296	12	2011	2011-12-01	2011-12-31	1.872	7.488	2012-01-08 00:16:03
MWT2	usatlas	627087	1920836	4183580	16734320	2214690	4823595	19294380	12	2011	2011-12-01	2011-12-31	2.178	8.712	2012-01-08 00:16:04
MWT2_UC	usatlas	8762	85853	186989	747956	89787	195558	782232	12	2011	2011-12-01	2011-12-02	2.178	8.712	2012-01-08 00:16:04
Nebraska	cms	274472	838229	2181901	8727604	957031	2491162	9964648	12	2011	2011-12-01	2011-12-31	2.603	10.412	2012-01-08 00:16:05
Nebraska	usatlas	223129	9	23	92	724	1885	7540	12	2011	2011-12-03	2011-12-31	2.603	10.412	2012-01-08 00:16:05
NERSC-PDSF	alice	156232	332368	1156641	4626564	396664	1380390	5521560	12	2011	2011-12-01	2011-12-31	3.48	13.92	2012-01-08 00:16:05
OU_OCHEP_SWT2	usatlas	345957	422985	953830	3815320	478685	1079434	4317736	12	2011	2011-12-01	2011-12-31	2.255	9.02	2012-01-08 00:16:07
Purdue-Hansen	cms	29190	61430	133305	533220	75266	163328	653312	12	2011	2011-12-01	2011-12-31	2.17	8.68	2012-01-08 00:16:07
Purdue-RCAC	cms	267577	1083550	3284251	13137004	1496208	4535005	18140020	12	2011	2011-12-01	2011-12-31	3.031	12.124	2012-01-08 00:16:07
Purdue-Rossmann	cms	78473	654210	1838331	7353324	722739	2030897	8123588	12	2011	2011-12-01	2011-12-31	2.81	11.24	2012-01-08 00:16:09
Purdue-Steele	cms	18471	200805	641773	2567092	216442	691751	2767004	12	2011	2011-12-01	2011-12-31	3.196	12.784	2012-01-08 00:16:09
SPRACE	cms	62249	43304	145934	583736	129954	437952	1751808	12	2011	2011-12-01	2011-12-22	3.37	13.48	2012-01-08 00:16:10
SWT2_CPB	ilc	54	0	1	4	10	21	84	12	2011	2011-12-15	2011-12-16	2.107	8.428	2012-01-08 00:16:11
SWT2_CPB	usatlas	279128	566057	1192682	4770728	647415	1364104	5456416	12	2011	2011-12-01	2011-12-31	2.107	8.428	2012-01-08 00:16:11
UCSDT2	cms	225265	1070519	3543420	14173680	1218409	4032925	16131700	12	2011	2011-12-01	2011-12-31	3.31	13.24	2012-01-08 00:16:11
UFlorida-HPC	cms	284037	1244370	3005159	12020636	1361215	3287330	13149320	12	2011	2011-12-01	2011-12-31	2.415	9.66	2012-01-08 00:16:14
UFlorida-PG	cms	63640	276458	424365	1697460	304298	467094	1868376	12	2011	2011-12-01	2011-12-31	1.535	6.14	2012-01-08 00:16:15
USCMS-FNAL-WC1	cms	400287	4176999	10718178	42872712	5378856	13802157	55208628	12	2011	2011-12-01	2011-12-31	2.566	10.264	2012-01-08 00:16:16
UTA_SWT2	ilc	156	1	3	12	25	71	284	12	2011	2011-12-16	2011-12-16	2.81	11.24	2012-01-08 00:16:16
UTA_SWT2	usatlas	147793	742297	2085856	8343424	764121	2147179	8588716	12	2011	2011-12-01	2011-12-31	2.81	11.24	2012-01-08 00:16:16
WT2	usatlas	812262	1440954	4067811	16271244	1617745	4566892	18267568	12	2011	2011-12-01	2011-12-31	2.823	11.292	2012-01-08 00:16:17
