AGLT2	9.42	atlas	505614	644527	1163525	6071446	10960415	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	12	2014
BNL-ATLAS	10.05	atlas	1262689	1772938	2382958	17818036	23948736	2014-12-01	2014-12-19	2014-12-19 16:15:22	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	12	2014
BNL-ATLAS	10.05	cms	2	0	1	0	7	2014-12-18	2014-12-18	2014-12-19 16:15:22	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	12	2014
BU_ATLAS_Tier2	9.32	atlas	250415	224471	343148	2092072	3198133	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-NET2	"NET2"	12	2014
CIT_CMS_T2	12.944	cms	136949	751419	868445	9726364	11241152	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	12	2014
GLOW	9.632	cms	232803	751559	960106	7239013	9247730	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Wisconsin	"GLOW","GLOW-CMS","GLOW-CONDOR-CE"	12	2014
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2014-12-01	2014-12-01	2014-12-19 16:15:22	BR-SP-SPRACE	"GridUNESP_CENTRAL"	12	2014
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2014-12-01	2014-12-01	2014-12-19 16:15:22	BR-SP-SPRACE	"GridUNESP_CENTRAL"	12	2014
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2014-12-01	2014-12-01	2014-12-19 16:15:22	BR-SP-SPRACE	"GridUNESP_CENTRAL"	12	2014
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2014-12-01	2014-12-01	2014-12-19 16:15:22	BR-SP-SPRACE	"GridUNESP_CENTRAL"	12	2014
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2014-12-01	2014-12-01	2014-12-19 16:15:22	BR-SP-SPRACE	"GridUNESP_CENTRAL"	12	2014
HU_ATLAS_Tier2	9.44	atlas	93761	70613	111836	666587	1055738	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-NET2	"NET2_HU"	12	2014
LC-glcc	15.68	alice	19677	271516	316221	4257375	4958348	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-LLNL-ALICE	"LC-glcc"	12	2014
LUCILLE	9.1	atlas	41901	13707	29019	124729	264076	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-SWT2	"Lucille_CE"	12	2014
MIT_CMS	10.8	cms	253723	438083	579050	4731302	6253745	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	12	2014
MWT2	9.26	atlas	1241595	839872	1448816	7777208	13416049	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	12	2014
NERSC-PDSF	16.614	alice	48638	340349	409575	5654553	6804676	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-LBNL-ALICE	"NERSC-PDSF"	12	2014
Nebraska	10.412	cms	212975	362044	1929315	3769612	20088025	2014-12-01	2014-12-18	2014-12-19 16:15:22	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	12	2014
OU_OCHEP_SWT2	8.82	atlas	139330	120106	196144	1059340	1729990	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-SWT2	"OU_OCHEP_SWT2"	12	2014
OU_OSCER_ATLAS	14.22	atlas	53793	2253	13379	32035	190248	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-SWT2	"OU_OSCER_ATLAS"	12	2014
Purdue-Carter	16.4	cms	5836	106621	193793	1748578	3178208	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Purdue	"Purdue-Carter"	12	2014
Purdue-Conte	10.25	cms	7295	114770	188306	1176396	1930135	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Purdue	"Purdue-Conte"	12	2014
Purdue-Hadoop	12.37	cms	55257	102878	174894	1272593	2163430	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Purdue	"Purdue-Hadoop-CE","Purdue-Hadoop-HTCE"	12	2014
Purdue-Hansen	8.68	cms	6886	168342	291578	1461208	2530902	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Purdue	"Purdue-Hansen"	12	2014
Purdue-Rossmann	11.24	cms	13381	217162	466265	2440898	5240818	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Purdue	"Purdue-Rossmann"	12	2014
SPRACE	13.48	cms	29288	134969	185213	1819370	2496663	2014-12-01	2014-12-19	2014-12-19 16:15:22	BR-SP-SPRACE	"SPRACE"	12	2014
SWT2_CPB	8.56	atlas	226815	596478	667349	5105858	5712502	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-SWT2	"SWT2_CPB"	12	2014
UCSDT2	13.24	cms	91991	83465	142007	1105053	1880193	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_UCSD	"UCSDT2","UCSDT2-C","UCSDT2-D"	12	2014
UERJ	10.486	cms	30069	7001	13916	73406	145920	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2-LATINAMERICA	"UERJ_CE"	12	2014
UFlorida-HPC	10.94	cms	71730	554752	591593	6068973	6472031	2014-12-01	2014-12-19	2014-12-19 16:15:22	T2_US_Florida	"UFlorida-CMS","UFlorida-HPC"	12	2014
USCMS-FNAL-WC1	10.264	cms	345191	2322564	2846779	23838801	29219332	2014-12-01	2014-12-19	2014-12-19 16:15:22	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE","USCMS-FNAL-WC1-CE2","USCMS-FNAL-WC1-CE3","USCMS-FNAL-WC1-CE4"	12	2014
UTA_SWT2	9.67	atlas	44103	71836	65668	694657	635013	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-SWT2	"UTA_SWT2"	12	2014
WT2	11.06	atlas	617821	607189	919428	6715516	10168869	2014-12-01	2014-12-19	2014-12-19 16:15:22	US-WT2	"WT2"	12	2014
