AGLT2	usatlas	1221528	943358	3308358	13233432	1097701	3849637	15398548	7	2010	2010-07-01	2010-07-31	3.507	14.028	2010-08-15 00:15:04
BNL_ATLAS_1	usatlas	1377343	845969	1947420	7789680	1156028	2661176	10644704	7	2010	2010-07-01	2010-07-31	2.302	9.208	2010-08-15 00:15:04
BU_ATLAS_Tier2	usatlas	567854	299368	867270	3469080	352491	1021166	4084664	7	2010	2010-07-01	2010-07-31	2.897	11.588	2010-08-15 00:15:05
CIT_CMS_T2	cms	143069	219380	668232	2672928	330469	1006609	4026436	7	2010	2010-07-01	2010-07-31	3.046	12.184	2010-08-15 00:15:05
CIT_CMS_T2	usatlas	623	0	0	0	64	194	776	7	2010	2010-07-03	2010-07-31	3.046	12.184	2010-08-15 00:15:05
GLOW	cms	207395	182622	439755	1759020	555911	1338634	5354536	7	2010	2010-07-01	2010-07-31	2.408	9.632	2010-08-15 00:15:05
GLOW	usatlas	297	0	1	4	140	336	1344	7	2010	2010-07-07	2010-07-31	2.408	9.632	2010-08-15 00:15:05
GridUNESP_CENTRAL	cms	4600	410	1506	6024	530	1948	7792	7	2010	2010-07-07	2010-07-30	3.672	14.688	2010-08-15 00:15:04
HEPGRID_UERJ	cms	22459	2600	5503	22012	36530	77335	309340	7	2010	2010-07-01	2010-07-31	2.117	8.468	2010-08-15 00:15:05
IU_OSG	usatlas	2	0	0	0	0	0	0	7	2010	2010-07-06	2010-07-06	2.101	8.404	2010-08-15 00:15:04
MIT_CMS	cms	316911	436004	816199	3264796	674942	1263491	5053964	7	2010	2010-07-01	2010-07-31	1.872	7.488	2010-08-15 00:15:04
MIT_CMS	usatlas	238	0	0	0	57	107	428	7	2010	2010-07-01	2010-07-31	1.872	7.488	2010-08-15 00:15:04
MWT2_IU	usatlas	185599	271066	634023	2536092	279925	654745	2618980	7	2010	2010-07-01	2010-07-31	2.339	9.356	2010-08-15 00:15:04
MWT2_UC	usatlas	682842	644144	1577508	6310032	821423	2011666	8046664	7	2010	2010-07-01	2010-07-31	2.449	9.796	2010-08-15 00:15:05
Nebraska	cms	184378	155446	404626	1618504	237233	617517	2470068	7	2010	2010-07-01	2010-07-31	2.603	10.412	2010-08-15 00:15:04
Nebraska	usatlas	53250	95	248	992	2111	5494	21976	7	2010	2010-07-01	2010-07-31	2.603	10.412	2010-08-15 00:15:04
OU_OCHEP_SWT2	usatlas	437871	25407	60698	242792	36685	87640	350560	7	2010	2010-07-01	2010-07-31	2.389	9.556	2010-08-15 00:15:04
Purdue-RCAC	cms	110294	106250	322043	1288172	308289	934423	3737692	7	2010	2010-07-01	2010-07-31	3.031	12.124	2010-08-15 00:15:05
Purdue-Steele	cms	14976	8698	27798	111192	10818	34576	138304	7	2010	2010-07-01	2010-07-31	3.196	12.784	2010-08-15 00:15:04
SPRACE	cms	66351	9389	19877	79508	47636	100845	403380	7	2010	2010-07-01	2010-07-31	2.117	8.468	2010-08-15 00:15:03
SPRACE	usatlas	414	0	0	0	104	220	880	7	2010	2010-07-01	2010-07-31	2.117	8.468	2010-08-15 00:15:03
SWT2_CPB	usatlas	556375	274824	515845	2063380	342246	642395	2569580	7	2010	2010-07-01	2010-07-31	1.877	7.508	2010-08-15 00:15:03
UCSDT2	cms	262045	232309	666959	2667836	396077	1137136	4548544	7	2010	2010-07-01	2010-07-31	2.871	11.484	2010-08-15 00:15:04
UCSDT2	usatlas	730	0	1	4	52	148	592	7	2010	2010-07-01	2010-07-31	2.871	11.484	2010-08-15 00:15:04
UFlorida-HPC	cms	216287	204816	494632	1978528	401709	970128	3880512	7	2010	2010-07-01	2010-07-31	2.415	9.66	2010-08-15 00:15:04
UFlorida-HPC	usatlas	229	5	12	48	30	73	292	7	2010	2010-07-01	2010-07-27	2.415	9.66	2010-08-15 00:15:04
UFlorida-PG	cms	52177	56699	87034	348136	126433	194074	776296	7	2010	2010-07-01	2010-07-31	1.535	6.14	2010-08-15 00:15:04
UFlorida-PG	usatlas	382	0	0	0	47	72	288	7	2010	2010-07-01	2010-07-31	1.535	6.14	2010-08-15 00:15:04
USCMS-FNAL-WC1-CE	cms	390890	787645	2021098	8084392	1123208	2882152	11528608	7	2010	2010-07-01	2010-07-31	2.566	10.264	2010-08-15 00:15:05
USCMS-FNAL-WC1-CE	usatlas	299	0	0	0	34	88	352	7	2010	2010-07-01	2010-07-31	2.566	10.264	2010-08-15 00:15:05
UTA_SWT2	usatlas	180409	382659	1090960	4363840	393628	1122233	4488932	7	2010	2010-07-01	2010-07-31	2.851	11.404	2010-08-15 00:15:03
WT2	usatlas	637325	569358	1373292	5493168	632618	1525874	6103496	7	2010	2010-07-01	2010-07-31	2.412	9.648	2010-08-15 00:15:04
