AGLT2	usatlas	1901384	2184854	4642816	2534762	5386367	9	2011	2011-09-01	2011-09-30	2.125	2011-10-08 00:15:04
BNL-ATLAS	usatlas	3560020	3917122	12115657	4939252	15277109	9	2011	2011-09-01	2011-09-30	3.093	2011-10-08 00:15:07
BU_ATLAS_Tier2	usatlas	361252	296497	621162	341405	715245	9	2011	2011-09-01	2011-09-30	2.095	2011-10-08 00:15:11
CIT_CMS_T2	cms	168609	453036	1466016	574709	1859762	9	2011	2011-09-01	2011-09-30	3.236	2011-10-08 00:15:12
GLOW	cms	407043	957544	2305768	1761590	4241902	9	2011	2011-09-01	2011-09-30	2.408	2011-10-08 00:15:16
HU_ATLAS_Tier2	usatlas	421949	808894	1794126	895988	1987301	9	2011	2011-09-01	2011-09-30	2.218	2011-10-08 00:15:21
LC-glcc	alice	204535	304876	1195113	483160	1893987	9	2011	2011-09-01	2011-09-30	3.92	2011-10-08 00:15:22
MIT_CMS	cms	241292	933320	1747166	1009751	1890254	9	2011	2011-09-01	2011-09-30	1.872	2011-10-08 00:15:22
MWT2	usatlas	805111	106183	231265	140337	305653	9	2011	2011-09-01	2011-09-30	2.178	2011-10-08 00:15:24
MWT2_UC	usatlas	695008	1901361	4141165	2085013	4541158	9	2011	2011-09-01	2011-09-30	2.178	2011-10-08 00:15:24
Nebraska	cms	213939	663891	1728099	719523	1872913	9	2011	2011-09-01	2011-09-30	2.603	2011-10-08 00:15:25
Nebraska	usatlas	335217	0	0	998	2597	9	2011	2011-09-01	2011-09-30	2.603	2011-10-08 00:15:25
NERSC-PDSF	alice	112136	457974	1566271	560812	1917976	9	2011	2011-09-01	2011-09-30	3.42	2011-10-08 00:15:25
OU_OCHEP_SWT2	usatlas	308201	514199	1159518	567338	1279347	9	2011	2011-09-01	2011-09-30	2.255	2011-10-08 00:15:30
Purdue-RCAC	cms	84618	249031	754816	325129	985466	9	2011	2011-09-01	2011-09-30	3.031	2011-10-08 00:15:31
Purdue-Rossmann	cms	58666	267258	751003	434686	1221467	9	2011	2011-09-01	2011-09-30	2.81	2011-10-08 00:15:33
Purdue-Steele	cms	17383	66430	212310	93199	297861	9	2011	2011-09-01	2011-09-30	3.196	2011-10-08 00:15:34
SPRACE	cms	68423	16339	55057	75410	254132	9	2011	2011-09-01	2011-09-30	3.37	2011-10-08 00:15:36
SWT2_CPB	usatlas	272815	592590	1248589	650692	1371007	9	2011	2011-09-01	2011-09-30	2.107	2011-10-08 00:15:38
UCSDT2	cms	180313	593534	1964607	741113	2453103	9	2011	2011-09-01	2011-09-30	3.31	2011-10-08 00:15:39
UFlorida-HPC	cms	269838	957095	2311384	1025615	2476843	9	2011	2011-09-01	2011-09-30	2.415	2011-10-08 00:15:43
UFlorida-PG	cms	64091	241757	371087	274694	421653	9	2011	2011-09-01	2011-09-30	1.535	2011-10-08 00:15:45
USCMS-FNAL-WC1	cms	335792	4167447	10693662	4545590	11663996	9	2011	2011-09-01	2011-09-30	2.566	2011-10-08 00:15:46
UTA_SWT2	usatlas	163985	681819	1915911	697510	1960004	9	2011	2011-09-01	2011-09-30	2.81	2011-10-08 00:15:47
WT2	usatlas	1348125	1183774	3341793	1305764	3686172	9	2011	2011-09-01	2011-09-30	2.823	2011-10-08 00:15:48
