AGLT2	usatlas	317156	900956	2819993	976558	3056627	10	2009	2009-10-01	2009-10-31	3.13	2009-11-17 08:36:57
BNL_ATLAS_1	usatlas	1252988	1213548	2793588	1546564	3560190	10	2009	2009-10-01	2009-10-31	2.302	2009-11-17 08:36:55
BU_ATLAS_Tier2	usatlas	271360	405673	820270	446357	902534	10	2009	2009-10-01	2009-10-31	2.022	2009-11-17 08:37:02
CIT_CMS_T2	cms	170525	349903	1065803	451514	1375311	10	2009	2009-10-01	2009-10-31	3.046	2009-11-17 08:37:02
CIT_CMS_T2	usatlas	624	0	0	25	77	10	2009	2009-10-01	2009-10-29	3.046	2009-11-17 08:37:02
GLOW	cms	171037	458035	1102947	639005	1538723	10	2009	2009-10-01	2009-10-31	2.408	2009-11-17 08:36:58
GLOW	usatlas	802	0	0	9	22	10	2009	2009-10-01	2009-10-31	2.408	2009-11-17 08:36:58
HEPGRID_UERJ	atlas	0	0	0	0	0	10	2009	2009-11-17	2009-11-17	2.117	2009-11-17 08:37:02
HEPGRID_UERJ	cms	0	0	0	0	0	10	2009	2009-11-17	2009-11-17	2.117	2009-11-17 08:37:02
HEPGRID_UERJ	usatlas	0	0	0	0	0	10	2009	2009-11-17	2009-11-17	2.117	2009-11-17 08:37:02
HEPGRID_UERJ	uscms	0	0	0	0	0	10	2009	2009-11-17	2009-11-17	2.117	2009-11-17 08:37:02
IU_OSG	usatlas	14617	47943	100728	52601	110515	10	2009	2009-10-01	2009-10-31	2.101	2009-11-17 08:36:53
MIT_CMS	cms	110533	339713	635943	397842	744760	10	2009	2009-10-01	2009-10-31	1.872	2009-11-17 08:36:54
MIT_CMS	usatlas	603	1	1	50	93	10	2009	2009-10-01	2009-10-31	1.872	2009-11-17 08:36:54
MWT2_IU	usatlas	97492	493724	906478	518439	951854	10	2009	2009-10-01	2009-10-31	1.836	2009-11-17 08:36:56
MWT2_UC	usatlas	211905	819039	1584841	881510	1705722	10	2009	2009-10-01	2009-10-31	1.935	2009-11-17 08:37:00
Nebraska	cms	203422	773259	1567397	830845	1684123	10	2009	2009-10-01	2009-10-31	2.027	2009-11-17 08:36:57
Nebraska	usatlas	1386	1	3	144	291	10	2009	2009-10-01	2009-10-31	2.027	2009-11-17 08:36:57
OU_OCHEP_SWT2	usatlas	73437	129524	309433	139728	333810	10	2009	2009-10-01	2009-10-31	2.389	2009-11-17 08:36:47
Purdue-RCAC	cms	175570	532870	1536264	850428	2451783	10	2009	2009-10-01	2009-10-31	2.883	2009-11-17 08:36:59
Purdue-Steele	cms	20159	188442	602261	194083	620288	10	2009	2009-10-01	2009-10-31	3.196	2009-11-17 08:36:53
SPRACE	cms	55672	5793	12264	16814	35596	10	2009	2009-10-01	2009-10-31	2.117	2009-11-17 08:36:22
SPRACE	usatlas	1612	1	1	66	140	10	2009	2009-10-01	2009-10-31	2.117	2009-11-17 08:36:22
SWT2_CPB	usatlas	186694	464785	872402	518136	972541	10	2009	2009-10-01	2009-10-31	1.877	2009-11-17 08:36:47
UCSDT2	cms	188683	186287	534830	259877	746108	10	2009	2009-10-01	2009-10-31	2.871	2009-11-17 08:36:52
UCSDT2	usatlas	1667	0	1	47	134	10	2009	2009-10-01	2009-10-31	2.871	2009-11-17 08:36:52
UFlorida-HPC	cms	119532	119738	182122	192688	293078	10	2009	2009-10-01	2009-10-31	1.521	2009-11-17 08:36:47
UFlorida-HPC	usatlas	607	15	23	55	84	10	2009	2009-10-01	2009-10-31	1.521	2009-11-17 08:36:47
UFlorida-PG	cms	30185	67998	104377	98204	150744	10	2009	2009-10-01	2009-10-30	1.535	2009-11-17 08:36:54
UFlorida-PG	usatlas	632	1	1	27	42	10	2009	2009-10-01	2009-10-30	1.535	2009-11-17 08:36:54
USCMS-FNAL-WC1-CE	cms	279920	1435347	2596542	1687884	3053382	10	2009	2009-10-01	2009-10-31	1.809	2009-11-17 08:37:00
USCMS-FNAL-WC1-CE	usatlas	1404	1	2	65	117	10	2009	2009-10-01	2009-10-31	1.809	2009-11-17 08:37:00
UTA_SWT2	usatlas	17380	84060	129705	85479	131894	10	2009	2009-10-01	2009-10-18	1.543	2009-11-17 08:36:44
WT2	usatlas	203793	396102	955398	445230	1073896	10	2009	2009-10-01	2009-10-31	2.412	2009-11-17 08:36:57
