AGLT2	9.03	atlas	664741	2502820	2719023	22600467	24552778	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	11	2013
BNL-ATLAS	10.05	atlas	3901820	7639899	8440128	76780985	84823282	2013-11-01	2013-11-30	2014-02-14 08:16:06	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	11	2013
BU_ATLAS_Tier2	8.43	atlas	344018	892001	989277	7519570	8339599	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-NET2	"NET2"	11	2013
CIT_CMS_T2	12.944	cms	88812	728874	892360	9434547	11550695	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	11	2013
GLOW	9.632	cms	340265	1712856	2085859	16498224	20090972	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Wisconsin	"GLOW","GLOW-CMS"	11	2013
GridUNESP_CENTRAL	14.688	cms	1	0	0	0	1	2013-11-11	2013-11-11	2014-02-14 08:16:06	BR-SP-SPRACE	"GridUNESP_CENTRAL"	11	2013
HU_ATLAS_Tier2	8.92	atlas	656424	1521171	1783310	13568840	15907128	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-NET2	"HU_ATLAS_Tier2","NET2_HU"	11	2013
LC-glcc	15.68	alice	117557	380472	529680	5965805	8305381	2013-11-01	2013-11-29	2014-02-14 08:16:06	US-LLNL-ALICE	"LC-glcc"	11	2013
LUCILLE	14.22	atlas	158938	338893	363428	4819087	5167961	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-SWT2	"Lucille_CE"	11	2013
MIT_CMS	10.8	cms	243961	1310556	1508434	14153990	16291092	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	11	2013
MWT2	8.5	atlas	1061135	2802007	3756723	23817050	31932139	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	11	2013
MWT2	8.5	cms	7259	117854	121577	1001763	1033406	2013-11-01	2013-11-28	2014-02-14 08:16:06	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	11	2013
NERSC-PDSF	15.494	alice	194235	445461	672067	6901976	10413004	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-LBNL-ALICE	"NERSC-PDSF"	11	2013
Nebraska	10.412	cms	334267	1685021	1925320	17544404	20046417	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	11	2013
OU_OCHEP_SWT2	9.02	atlas	183315	493418	542972	4450634	4897609	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-SWT2	"OU_OCHEP_SWT2"	11	2013
OU_OSCER_ATLAS	14.22	atlas	65161	218794	231892	3111252	3297499	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-SWT2	"OU_OSCER_ATLAS"	11	2013
Purdue-Carter	16.4	cms	113976	746881	882476	12248854	14472609	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Purdue	"Purdue-Carter"	11	2013
Purdue-Hansen	8.68	cms	77063	519809	619786	4511938	5379731	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Purdue	"Purdue-Hansen"	11	2013
Purdue-RCAC	12.124	atlas	6	0	0	0	0	2013-11-26	2013-11-26	2014-02-14 08:16:06	T2_US_Purdue	"Purdue-RCAC"	11	2013
Purdue-RCAC	12.124	cms	141196	441868	905426	5357222	10977385	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Purdue	"Purdue-RCAC"	11	2013
Purdue-Rossmann	11.24	cms	160465	1210758	1403940	13608914	15780286	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Purdue	"Purdue-Rossmann"	11	2013
SPRACE	13.48	cms	105558	351109	540235	4732923	7282387	2013-11-01	2013-11-30	2014-02-14 08:16:06	BR-SP-SPRACE	"SPRACE"	11	2013
SWT2_CPB	8.2	atlas	268742	1348670	1475816	11059095	12101695	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-SWT2	"SWT2_CPB"	11	2013
UCSDT2	13.24	cms	171791	1279346	1458491	16938529	19310456	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_UCSD	"UCSDT2","UCSDT2-B","UCSDT2-C","UCSDT2-D"	11	2013
UFlorida-HPC	10.94	cms	188072	1336861	1451296	14625246	15877165	2013-11-01	2013-11-30	2014-02-14 08:16:06	T2_US_Florida	"UFlorida-HPC"	11	2013
USCMS-FNAL-WC1	10.264	cms	532291	3667877	4323364	37647008	44375002	2013-11-01	2013-11-30	2014-02-14 08:16:06	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE","USCMS-FNAL-WC1-CE2","USCMS-FNAL-WC1-CE3","USCMS-FNAL-WC1-CE4"	11	2013
UTA_SWT2	9.2	atlas	83571	626096	632545	5760075	5819413	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-SWT2	"UTA_SWT2"	11	2013
WT2	10.79	atlas	366386	1594613	1859168	17205876	20060422	2013-11-01	2013-11-30	2014-02-14 08:16:06	US-WT2	"WT2"	11	2013
