AGLT2	10.29	atlas	514941	2661716	2952500	27389061	30381232	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	04	2014
BNL-ATLAS	10.05	atlas	3188996	6684622	8205294	67180457	82463195	2014-04-01	2014-04-30	2014-05-07 07:41:43	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	04	2014
BU_ATLAS_Tier2	9.32	atlas	517451	1320531	1444591	12307353	13463584	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-NET2	"NET2"	04	2014
CIT_CMS_T2	12.944	cms	232314	835746	1628898	10817910	21084437	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	04	2014
GLOW	9.632	cms	421379	2032626	2390442	19578245	23024751	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Wisconsin	"GLOW","GLOW-CMS"	04	2014
GridUNESP_CENTRAL	14.688	cms	2	0	0	0	0	2014-04-16	2014-04-16	2014-05-07 07:41:43	BR-SP-SPRACE	"GridUNESP_CENTRAL"	04	2014
HU_ATLAS_Tier2	9.44	atlas	192819	1142065	1226729	10781094	11580323	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-NET2	"NET2_HU"	04	2014
LC-glcc	15.68	alice	64810	408843	611233	6410654	9584135	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-LLNL-ALICE	"LC-glcc"	04	2014
LUCILLE	9.1	atlas	52747	501372	528600	4562485	4810266	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-SWT2	"Lucille_CE"	04	2014
MIT_CMS	10.8	cms	378283	1395919	1787117	15075907	19300873	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	04	2014
MWT2	9.26	atlas	1001815	4373152	5024160	40495378	46523709	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	04	2014
MWT2	9.26	cms	8	2	6	17	57	2014-04-14	2014-04-14	2014-05-07 07:41:43	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	04	2014
NERSC-PDSF	16.614	alice	207227	549499	862765	9129379	14333984	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-LBNL-ALICE	"NERSC-PDSF"	04	2014
Nebraska	10.412	cms	257075	1828779	2189107	19041222	22792972	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	04	2014
OU_OCHEP_SWT2	8.82	atlas	107307	532762	570890	4698958	5035252	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-SWT2	"OU_OCHEP_SWT2"	04	2014
OU_OSCER_ATLAS	14.22	atlas	48345	217522	231779	3093158	3295900	2014-04-01	2014-04-29	2014-05-07 07:41:43	US-SWT2	"OU_OSCER_ATLAS"	04	2014
Purdue-Carter	16.4	cms	159193	424959	588496	6969324	9651343	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-Carter"	04	2014
Purdue-Conte	10.25	cms	127925	319236	442805	3272178	4538754	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-Conte"	04	2014
Purdue-Hadoop	12.37	cms	78066	8993	59768	111237	739327	2014-04-17	2014-04-30	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-Hadoop-CE"	04	2014
Purdue-Hansen	8.68	cms	108052	255689	345222	2219381	2996520	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-Hansen"	04	2014
Purdue-RCAC	12.124	cms	51813	43154	162984	523202	1976029	2014-04-01	2014-04-15	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-RCAC"	04	2014
Purdue-Rossmann	11.24	cms	27494	1310947	242598	14735043	2726802	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Purdue	"Purdue-Rossmann"	04	2014
SPRACE	13.48	cms	124386	469208	551267	6324911	7431071	2014-04-01	2014-04-30	2014-05-07 07:41:43	BR-SP-SPRACE	"SPRACE"	04	2014
SWT2_CPB	8.56	atlas	334054	1101618	1204264	9429848	10308496	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-SWT2	"SWT2_CPB"	04	2014
UCSDT2	13.24	cms	244840	743963	935933	9850059	12391739	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_UCSD	"UCSDT2","UCSDT2-B","UCSDT2-C","UCSDT2-D"	04	2014
UERJ	10.486	cms	19284	4	1145	44	12004	2014-04-01	2014-04-25	2014-05-07 07:41:43	T2-LATINAMERICA	"UERJ_CE"	04	2014
UFlorida-HPC	10.94	cms	282060	1332845	1473629	14581343	16121505	2014-04-01	2014-04-30	2014-05-07 07:41:43	T2_US_Florida	"UFlorida-HPC"	04	2014
USCMS-FNAL-WC1	10.264	cms	525979	3290235	4780042	33770965	49062347	2014-04-01	2014-04-30	2014-05-07 07:41:43	USCMS-FNAL-WC1-CE	"USCMS-FNAL-WC1-CE","USCMS-FNAL-WC1-CE2","USCMS-FNAL-WC1-CE3","USCMS-FNAL-WC1-CE4"	04	2014
UTA_SWT2	9.67	atlas	66014	682182	693850	6596696	6709531	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-SWT2	"UTA_SWT2"	04	2014
WT2	11.06	atlas	358130	2245134	3649880	24831177	40367670	2014-04-01	2014-04-30	2014-05-07 07:41:43	US-WT2	"WT2"	04	2014
