AGLT2	usatlas	915756	50529	136329	92967	250824	12	2008	2008-12-01	2008-12-31	2.698	2009-01-15 00:15:05
BNL_ATLAS_1	usatlas	2858192	508531	988585	767230	1491496	12	2008	2008-12-01	2008-12-31	1.944	2009-01-15 00:15:04
BU_ATLAS_Tier2	usatlas	509906	55800	112828	70944	143449	12	2008	2008-12-01	2008-12-31	2.022	2009-01-15 00:15:06
CIT_CMS_T2	cms	65446	163023	390930	266298	638583	12	2008	2008-12-01	2008-12-31	2.398	2009-01-15 00:15:06
CIT_CMS_T2	usatlas	73	0	0	1	2	12	2008	2008-12-02	2008-12-27	2.398	2009-01-15 00:15:06
GLOW	cms	79575	249834	541141	553159	1198142	12	2008	2008-12-01	2008-12-31	2.166	2009-01-15 00:15:05
GLOW	usatlas	130	0	0	17	36	12	2008	2008-12-03	2008-12-31	2.166	2009-01-15 00:15:05
IU_OSG	usatlas	205536	34758	73027	44856	94242	12	2008	2008-12-01	2008-12-31	2.101	2009-01-15 00:15:04
MIT_CMS	cms	97977	466943	874118	512468	959340	12	2008	2008-12-01	2008-12-31	1.872	2009-01-15 00:15:04
MIT_CMS	usatlas	153	0	0	4	8	12	2008	2008-12-01	2008-12-30	1.872	2009-01-15 00:15:04
MWT2_IU	usatlas	332990	107082	196603	125541	230493	12	2008	2008-12-01	2008-12-31	1.836	2009-01-15 00:15:05
MWT2_UC	usatlas	378477	184426	356865	214610	415270	12	2008	2008-12-01	2008-12-31	1.935	2009-01-15 00:15:06
Nebraska	cms	54392	124014	251377	193606	392440	12	2008	2008-12-01	2008-12-31	2.027	2009-01-15 00:15:05
Nebraska	usatlas	236	0	1	12	23	12	2008	2008-12-02	2008-12-31	2.027	2009-01-15 00:15:05
OU_OCHEP_SWT2	usatlas	216172	24186	57781	30350	72505	12	2008	2008-12-01	2008-12-31	2.389	2009-01-15 00:15:03
Purdue-RCAC	cms	134213	421047	1213878	500638	1443339	12	2008	2008-12-01	2008-12-31	2.883	2009-01-15 00:15:05
Purdue-Steele	cms	17731	90518	289297	93396	298493	12	2008	2008-12-01	2008-12-31	3.196	2009-01-15 00:15:04
SWT2_CPB	usatlas	805952	88001	165178	122300	229558	12	2008	2008-12-02	2008-12-31	1.877	2009-01-15 00:15:03
UCSDT2	cms	99963	99267	284997	192159	551689	12	2008	2008-12-01	2008-12-31	2.871	2009-01-15 00:15:03
UCSDT2	usatlas	107	0	0	8	24	12	2008	2008-12-02	2008-12-31	2.871	2009-01-15 00:15:03
UC_ATLAS_MWT2	usatlas	224970	27196	34947	44397	57050	12	2008	2008-12-01	2008-12-31	1.285	2009-01-15 00:15:06
UFlorida-HPC	cms	29823	119970	182474	173482	263866	12	2008	2008-12-01	2008-12-31	1.521	2009-01-15 00:15:03
UFlorida-HPC	usatlas	90	2	2	5	7	12	2008	2008-12-02	2008-12-31	1.521	2009-01-15 00:15:03
UFlorida-IHEPA	cms	23088	28818	43832	67691	102958	12	2008	2008-12-01	2008-12-31	1.521	2009-01-15 00:15:05
UFlorida-IHEPA	usatlas	157	0	0	8	11	12	2008	2008-12-02	2008-12-31	1.521	2009-01-15 00:15:05
UFlorida-PG	cms	38503	73280	112485	121706	186818	12	2008	2008-12-01	2008-12-31	1.535	2009-01-15 00:15:04
UFlorida-PG	usatlas	165	0	0	9	14	12	2008	2008-12-02	2008-12-31	1.535	2009-01-15 00:15:04
USCMS-FNAL-WC1-CE	cms	375385	3340360	6042712	3520027	6367728	12	2008	2008-12-01	2008-12-31	1.809	2009-01-15 00:15:06
USCMS-FNAL-WC1-CE	usatlas	1	0	0	0	0	12	2008	2008-12-31	2008-12-31	1.809	2009-01-15 00:15:06
UTA_SWT2	atlas	0	0	0	0	0	12	2008	2009-01-15	2009-01-15	1.543	2009-01-15 00:15:03
UTA_SWT2	cms	0	0	0	0	0	12	2008	2009-01-15	2009-01-15	1.543	2009-01-15 00:15:03
UTA_SWT2	usatlas	0	0	0	0	0	12	2008	2009-01-15	2009-01-15	1.543	2009-01-15 00:15:03
UTA_SWT2	uscms	0	0	0	0	0	12	2008	2009-01-15	2009-01-15	1.543	2009-01-15 00:15:03
WT2	usatlas	531999	159552	384838	216750	522801	12	2008	2008-12-01	2008-12-31	2.412	2009-01-15 00:15:05
